a_fg,a_fga,a_opp_fg,a_opp_fg3,a_opp_fg3a,a_opp_fga,a_opp_pts,a_pace,a_pts,h_fg,h_fg3,h_fg3a,h_fga,h_opp_fg,h_opp_fg3,h_opp_fg3a,h_opp_fga,h_opp_pts,h_pace,h_pts,ttl_pts
-0.39951239559233903,-0.043444803835418905,-0.10950606737025002,-0.761310990194779,-0.6188214715480999,0.3508757386818813,-0.7840175791455786,-0.6221370761504477,-1.4089734163034,-0.9305543557179062,0.11872998002057619,-0.07729091041346722,-1.480368823649469,-0.17007671863552107,-0.6542336578077061,-0.6163844688134079,0.3232151002308642,-0.7406374063528398,-0.16840375107543343,-0.14835156485227133,216
-0.9544779041231769,-0.09272856989448457,-1.0962470641540356,-0.5703687603284125,-0.7669404808227135,-1.9833137634270055,-0.26683669168361385,-0.17929585793431296,-1.5932978388159205,0.05682723110473163,0.40298662277668745,0.3107034695193751,-0.45212249255210574,-0.6466863098863248,-0.9070810764733825,-1.6788867465611859,-1.3739250552003222,0.2389012796129165,0.3818154205552565,0.3679785433612667,185
0.794103896565259,-0.1064185049108904,1.959187776764177,-0.3071781191612589,-0.5635237080855772,0.7217525151280729,1.3299592983552,0.08312856767525208,1.051289002825566,-0.3619283525923701,-0.6247104702646371,-0.6618019243382681,-1.7237569179783658,-1.127628715603044,-0.9844833474934878,-1.1289087586360835,-0.6805812112131896,-1.3548695856713002,-1.003313439370766,-0.3884686060579567,197
-0.16607452295635078,0.6437899339881904,0.37953661963224106,0.1830789575226555,0.13362309556693758,0.0007473133655497895,0.5558041574355735,-0.13282486589928574,-0.39206494973009554,1.5643473324142942,1.1376807148232515,0.7322904364593892,0.8769405843450161,-0.3563877406699258,-0.432347147550072,-0.2024225424181694,0.8380487754302621,-0.31714048271747924,1.0223690830506904,1.2578240490058732,213
-0.26297326254109993,0.5397464278635015,0.3449141285170182,0.23984556640184523,0.14547261630890715,-0.08483963504511263,0.5153994006026076,-0.2749714297711312,-0.5029720175130511,0.6783486763814793,0.8840363259024138,0.6634256330946856,-0.12395876986145754,-0.6336878664885751,0.13010935519602426,0.2135106312456175,-0.3934126788155348,-0.20237604921324154,-0.03427071918536553,0.8058390302657564,205
0.6135198818845876,0.13178636437458585,0.4963875271461086,0.8281540584225421,0.8110206979828376,-0.12374279341359187,0.5751984407153956,-0.026214942995400666,0.5529882334908719,-0.5823260282224231,0.5954065040269778,0.5189775089638441,-1.2807358923459906,-0.8026676306593147,0.08366799258396133,-0.036837771860074114,-0.5046581463209344,-0.8909626502386725,-0.9020293132496919,-0.2362375407184034,187
0.11581271947201204,-0.8894827878493483,0.24537446656076053,-0.6426171716291996,-0.5102008647467163,0.05521173508142219,0.13559468637272623,0.19793925387943628,0.8372852241457758,-0.26936132882774755,-0.9483257250946714,-0.9506981725999512,-0.813102587511816,0.10722340718312827,-1.1496081923363781,-1.3043497655369227,-0.13211518537262598,-0.12963802797816018,-0.6091265701428039,0.4354624176870492,193
0.05855437335374976,-0.20498603702901783,0.028983897090632215,-0.7045443813155888,-0.6346208325373917,-0.21451682960671745,-0.4316880995621143,-0.9064302038941424,-0.2717854536837889,-0.5117987720208045,-0.6290836493839622,-0.4182556685362679,-0.4001632364594205,-0.07475480038536093,0.14558980940004493,0.18985566402303228,-0.10365704252240807,-0.2541008643137424,-0.6775617904948801,-0.8514393717813413,202
-0.9456689277972924,-0.8018672037443478,0.09822887932107487,-0.5548869579068151,-0.8005141229249596,-0.7202578883969734,-0.034105292325730306,-0.969302722529768,-1.102807426367352,0.5240703034404448,0.00940050203745654,-0.1092038680702807,-0.2716324450722506,-0.6726831966818211,0.25395298882819234,0.2647630602278854,0.012762632773939242,-0.3446192907396212,0.21209607408211026,0.7053979149901747,212
0.40650893822625944,-0.06261071285839018,0.7603840218996649,-0.7922745950379734,-0.8637115668821276,-0.40903262144912467,0.16791849183909946,-0.6166699006169162,-0.20305431308590072,-0.040147746172491144,-0.08243625946836396,-0.0672131343113151,0.21240904589645712,0.7181502468773381,-1.098006678322975,-1.2747810565086917,-0.14763780874547278,0.19849126781564932,-0.21220229210076513,0.11216757789377033,238
0.7852949202393713,-0.29260162113402216,0.4963875271461086,0.9984538850601113,0.8268200589721301,-0.0537171083503263,0.8192431719865109,0.27447971134889243,0.7763644404340109,1.255790586532219,1.5094009399658581,1.3638310721942317,0.8003690490505313,1.5630490677310358,1.5646314447686365,1.2543291890393597,0.7681969702524553,1.1974267594440946,0.6309196226368168,1.3394324551672827,253
-0.7871073539313387,-0.31998149116683383,-0.10517825598084832,-0.9367714176395481,-1.067128339619264,-0.9147736802393805,-0.0033976771326765486,-0.5291950920803971,-0.9450382172676524,-1.4462849166922276,-1.1626115019415861,-1.263109231766655,-1.8851040816345979,-0.9586489514323046,-0.16401927468037486,-0.3246398730681923,-1.161782535771422,-0.6743649870053222,-1.1319716536326687,-1.344228593602164,193
2.714460735608479,0.6383139599816289,-0.8062837010640629,-2.1185490024881406,-1.3594165179211684,-1.7239593743037958,-1.2365508556747968,0.6954522274308973,1.7917108356300921,-0.82476347141548,-1.7836029368857056,-1.1455351772415514,-1.81947133709647,2.6765823854715487,-1.0773660727176135,-0.36406481843916727,0.6103836326285189,1.8553017515036028,0.7020922518029735,-1.201413882819697,207
-0.8267477473978255,-0.8757928528329425,-1.057296761649411,-0.8542018047243626,-1.0473791383826492,-2.032591097360415,-1.1104880143559428,-1.915124089830899,-0.8153862929579991,0.7753236536587053,0.12310315913990089,-0.24861310415004673,0.6253483969488526,0.3975219763995273,-0.5974719923929628,-0.6932631122868095,-0.2304251334006508,0.6769458074952914,-0.03153331037128108,0.2691068205118667,196
0.3228236631303403,0.7669993491358507,1.3749332391948301,0.9262054737593246,1.2336536044464022,0.7139718834543763,1.5255183214267565,0.7364560439323931,1.7479728370677992,0.5813736991042565,1.5137741190851828,1.803893961988191,0.4612665356035304,0.7918080927979175,1.0382960018319227,0.9882108077852776,0.8820295416533269,0.7432182268428114,1.5178400783997226,1.1212869079281287,223
0.6839916924916799,1.5938714241268088,-0.47737003546946877,-0.34330232481165224,-0.014495913707676125,0.15895349073070753,0.00953184505387228,1.0726873392446465,0.6623332298966041,-0.4104158412309815,-0.12179487154228696,0.06043869631593991,0.22608253434189998,0.34986101727444724,0.3726364710590202,0.1622582022633503,0.03087236004226173,0.3956921253863129,0.2449449798511042,-0.15619852698317568,222
-1.4169491612322112,-1.7026649278239006,-0.9058233630203206,-0.4103901353052409,-0.6385706727847152,-1.023702523671129,-0.7824013888722591,-1.3574721854105762,-1.2230869224136562,-0.604365795785427,0.0006541437988071541,-0.09912609196812916,-0.18959151439958952,-0.5513643916361647,-0.881280319466681,-1.144678736784474,-0.2873414191010866,-0.3640160964023102,-0.0917563042811078,-0.4355503788433874,207
-0.49200664701414587,-0.4869986983669943,-1.2130979716679031,-1.0554652362051276,-1.1638994256786785,-0.6450451155512446,-0.6531061670067685,-0.16836150686724613,-0.32333380913220733,0.7973634212217092,0.35925483158343974,0.08395350722096073,-0.12395876986145754,2.2216368665503285,-0.07629670085758879,-0.4074322583472396,1.0062105286360976,1.4560508349466035,0.12997380965961575,1.1542441488779303,202
-0.4171303482441113,-0.06261071285839018,-0.9014955516309189,-0.05430867960850323,0.39431255189025777,-0.16783303956453796,-1.2721070416878066,0.1460010863108776,0.19527388810640764,0.7709157001461019,1.3344737751928673,1.49988104957328,0.8796752820341062,-1.5999054923879292,0.728686917751503,1.0414344840360938,-0.6184907177218061,-0.8327722332506078,0.46393768497775106,0.524917785979363,195
0.278778781500908,-0.20772402403230056,-1.7064684700597958,-1.7366645427554075,-1.4759368052171977,-0.7306320639619033,-2.4486935606637754,-1.2590630258069904,-0.7466551523601109,-0.5691021676846193,-0.5197541714008426,-0.9355815084467235,-0.8595924482263249,-1.079967756477964,-1.2528112203631847,-1.1860749294239978,-0.4244579255612284,-1.679766080521329,-1.2852665472213163,-0.8420230172242552,185
-0.8751971171902001,-0.14201233595354634,-0.30858539128276846,-0.3897477320764445,-0.43910374029490185,-0.45830995538253394,0.02569374778706004,-0.7123454724537344,-0.9544106455310012,0.2948567207851884,-0.6422031867419363,-0.5643834220174677,-0.7994290990663732,-1.8772056182065786,-0.34462457372728633,-0.49613838543193406,-1.2988990422315638,-1.5132768319165881,-0.9458278542750197,-0.08400647537885012,182
0.6003064173957608,0.912112660309761,-0.7197274732760104,0.30693337689543293,0.46540967634207225,0.0007473133655497895,-0.6692680697399539,-0.2202996744358048,-0.3327062373955539,0.39623965157501445,1.4044446411020632,1.4108606940042727,0.7183281183778703,0.21987658329695361,0.37779662246036044,0.6432425357892457,0.5948610092556721,0.4651973456776135,0.384552829369341,0.524917785979363,235
-0.2894001915187599,-0.881268826839504,-0.4124528646284309,-1.184480256385105,-0.6958433563708991,0.3508757386818813,-0.3832023913625556,-0.33511036063998906,-0.12495074422466369,-0.6308135168610344,0.018146860276105927,-0.09912609196812916,0.2780417904345852,0.7528127626046716,-0.5613509325835803,-0.4310872255698248,-1.6610935875979769,0.49105975322786394,0.10807453914695184,-0.6427101790992735,198
-2.0203640395554237,0.15916623440739752,-2.429212972090025,-0.6993837805083899,-0.17446444372425868,-0.8162190123725621,-2.2466697764989454,-1.975263020699757,-2.582089020599181,-2.0589904549437748,-0.5591127834747656,-0.6080537851267922,-0.39742853877033035,0.4235188631950235,-2.10939635298568,-0.9948639443747682,0.6621257105380071,-0.4399869185811722,-1.0224753010693455,-1.3583531254377932,176
0.7148231096322822,0.4740347397847511,0.48340409297790043,1.1068265020112926,1.3501738917424315,0.7865911124088754,0.8030812692533253,0.796594974801251,0.6654573726510553,-0.2781772358529479,0.36362801070276446,0.31910161627116773,-0.391959143392154,-0.035759470192111925,1.4923893251498723,1.224760480011128,-0.5331162891711524,0.6446177980574795,-0.058907398512113886,0.1592493506791988,206
0.5122166541368962,-0.31998149116683383,1.249426708902156,0.20372136075145142,0.12177357482496874,2.2960336571059536,0.783686985973501,0.9360079509063326,0.5811055182809183,0.8282190958099168,-0.4716492010882698,-0.17974830078534315,2.145840312082186,2.568262023823639,3.566770188488686,2.346400175815369,1.9039355803657032,3.0676021054216176,1.8983399035572663,0.6818570285974593,188
-0.602118851087725,-1.4014863574629568,-0.8625452491262974,0.017939731692284366,-0.020420674078660196,-0.4660905870562305,-0.9763442216704961,-0.9118973794276739,-0.17649909967307986,1.4497405410866644,0.35488165246411507,0.18137200954176058,0.8003690490505313,0.4235188631950235,0.8318899457783092,0.8935909388949373,0.2844085417987472,0.6381521961699158,0.5953333080537345,0.9737640198671185,194
-0.4964111351770882,-0.697823697619655,0.37520880824283626,0.2192031631730484,0.3390147884277358,-0.03296875722046997,0.2826680012447241,-0.08088669833072704,-0.3311441660183306,0.17143402243235825,0.8709167885444398,0.9204089236995551,0.567919745477991,-0.2827298947493464,0.19203117201210876,0.06369583883591264,-0.20196699055043288,0.11928764469300651,0.0314270923526262,0.061947020255978334,189
1.2918110589778378,0.6355759729783461,0.6608443599434073,1.3132505342992566,1.5259417827483066,0.3327209314432584,0.4426708383032684,0.39475757308660814,0.6607711585193808,1.0089451898265587,0.7747068479192941,0.5861626829781887,0.5487768616543679,0.5231735959111022,0.9866944878185195,1.2464441999651648,0.2844085417987472,0.7416018263709199,0.5214232700734933,0.9156965000984222,211
-0.08238924786043164,0.8053311671817893,-0.24366822044173056,-1.1173924458915163,-1.0375045377643415,0.1382051396008512,-0.5690642727941999,-0.1574271558001793,-0.5826376577515137,-0.8556191460036875,-0.8127571723956032,-0.9926889063589167,-0.7119187730155356,-0.6206894230908254,-0.6232727493996644,-0.46065593459805587,-0.3649545359653169,-0.7842802190938877,-1.2989535912917345,-1.1182360842321055,207
-0.5140290878288605,-0.4431909063144941,-0.9101511744097254,-1.1277136475059146,-1.015780416404065,-0.9458962069341669,-1.1444280100956354,-0.8626927996258829,-0.624813584936581,-1.3669417534654087,-1.1188797107483384,-1.2513518263141448,-0.7119187730155356,-1.6908945961721737,-0.8916006222693614,-0.8194229374739291,-1.0582983799524495,-1.5245916352198217,-1.071748659722842,-1.0413358553492391,167
1.4900130263102784,1.6404172031825917,1.4571616555934779,1.5557987722376134,1.4212710161942461,1.829195756684177,1.3267269178085632,1.3077758871865466,1.6198829841353715,1.6745461702293207,1.155173431300551,1.2882477514280932,1.6207783557771498,0.5621689261043482,1.2343817550828557,1.7096873080741215,0.6103836326285189,0.6413849971136966,0.6582937107776456,1.3755284809694455,229
0.6928006688175645,0.6739077910242848,0.33193069434881306,0.9726508810241165,0.7636226150149615,-0.21970391738918063,0.16953468211241893,0.36195451988541155,0.4311466660673442,0.40064760508761466,0.3417621151061402,0.25023681290646416,-0.7611433314191307,-0.2653986368856812,1.2756629662935786,0.7240636737997447,-0.7737169514502666,0.40700692868954885,0.015002639468131186,0.22359444015261776,204
0.8293398018688036,1.2844788927560207,1.9159096628701509,2.6756491473998167,2.238887947390114,1.9044085295299058,2.5970524726370128,2.994399539281338,1.1450132854590496,3.137986736412872,1.9204797771823885,1.1723533262533485,1.298084028464682,1.1470988790030618,1.5646314447686365,2.3976526047976363,1.6452251908182662,1.5336380575973572,1.8107428215066068,2.9935720723620194,213
2.4678093984836607,0.4603448047683414,0.916185231918157,1.246162723805668,1.1763809208602183,1.7876990544244644,0.9840945798650113,1.4471888632916243,2.194725250954075,0.27281695322218436,0.30677668215154186,0.018447962556974336,0.4065725818217551,0.6791549166840921,2.060005979297309,1.6860323408515363,-0.3416706009060504,0.8353530537405793,0.05606377167937456,-0.5328527092666056,223
-1.3596908151139488,-1.6834990188009331,-0.8971677402415171,-0.5445657562924172,-0.6899185959999143,-1.0444508748009853,-0.7920985305121713,-1.3465378343435133,-1.1340488539118472,-0.5558783071468156,0.5079429216404824,0.4820256632559546,-1.2014296593624159,-1.16662404579629,-1.0722059213162733,-1.1072250386820472,-0.931530289074203,-1.219091946032482,-0.8308566840835313,-0.2550702498325757,186
0.40650893822625944,0.05786071528598736,-0.32156882545097665,0.46175140111140606,1.109233636655727,0.8047459196474982,-0.5496699895143755,0.6653827619964684,0.3671017396011282,0.2022896970205658,0.5473015337144055,0.8414663442326994,1.462165889810004,1.9530023696635104,1.2447020578855361,0.5880476122698804,0.7397388274022373,2.1252406303093476,1.6875594248728727,0.1592493506791988,236
-0.6681861735318718,-1.4179142794826454,-0.6028765657621428,-1.2309256636498966,-1.1698241860496628,-1.0081412603237359,-1.0296785006900109,-1.5679584434515825,-0.9684692879260244,0.3741998840120073,0.057505472350029715,-0.09744646261777087,0.36008272110724626,0.8957956399799117,-1.314733037179269,-1.479790772437762,0.3516732430810821,0.4328693362397993,-0.1711411598895179,0.7195224468258017,223
0.5210256304627839,1.1010337635361716,1.0070692710956113,0.9365266753737226,0.49898331844431837,0.34050156311695134,1.780876384611101,1.2038995520494253,0.7638678694162132,1.1279599346667886,2.7994887801666706,2.851982676611971,0.8632670958995732,1.0777738475484009,0.8938117625943938,1.0079232804707654,1.0217331520089443,1.0212391080080092,1.222199926478754,2.022118160556003,235
0.34925059210800025,0.33439740261740225,0.5613046979871466,1.3080899334920577,1.3462240514951087,0.996668167598672,0.42004417447680736,0.6571819986961693,0.3530430972061072,0.6298611877428679,1.0327244159594564,0.7927570930722995,0.0756741614420207,0.24154065562653743,0.4345582878751038,0.6057888376868199,0.5715770741964019,0.41832173199278255,0.42013914395241936,0.9847497668503864,183
-0.1220296413269185,0.18380811743693035,0.22806322100315063,-0.8593624055315615,-1.2705451123564002,-0.3986584458841947,-0.31370620960985535,-0.8517584485588161,-0.9341037176270802,-1.0539770540707363,-1.512465831487569,-1.664540646502366,-0.8103678898227298,-1.1796224891940397,-1.1754089493430802,-1.2077586493780341,-0.7142135618543589,-1.4874144243663376,-1.2469428238241533,-1.2830222889811063,178
0.6487557871881353,0.20845000046646317,-0.1700954268218862,0.15727595348665965,0.01710280827090816,0.7606556734965522,-0.26037193059033825,-0.26403707870406434,0.056249535533405656,-0.621997609835831,-1.2763141590440303,-1.3403721818831518,-0.03644844381062011,-1.669230523842593,-1.0567254671122521,-1.0007776861804147,-1.441189756482657,-1.8430225281822867,-1.340014723502978,-1.0287807159397917,153
-0.05596231888277166,-0.5664003214621544,-0.6504824910455708,-0.028505675572507397,0.10399929371201512,-0.4427486920351408,-0.48502237858162905,-0.3105080707390916,-0.39518909248454437,-0.7321964476508573,-0.45852966373029536,-0.4871204719009709,-0.4931429578884382,-0.5253675048406653,0.6306440411260369,0.14845947138350898,-1.1022791461755141,-0.07306401146198709,-1.419399579111388,-1.2940080359643742,177
-0.3422540494740768,0.10166850733849146,0.43147035630507075,0.5907664212913835,0.512807759309949,0.4831464771347196,0.720655565314074,0.728255280632094,-0.11714038733854043,-0.7586441687264647,1.1508002521812264,1.2395385002676933,-0.33726518961037866,-0.6336878664885751,0.7596478261595452,0.2963030165246655,-1.5757191590473232,-0.24763526242618095,-0.8746552251088591,-0.6693898503443502,208
-0.8091297947460533,-1.6698090837845274,-0.0013107826351858715,-0.864523006338761,-1.019730256651388,-0.12892988119605503,-0.4510823828419387,-0.39524929150884686,-0.662303297989974,-1.0143054724573253,-1.9716496390166713,-1.9366406012604631,-1.075633565664336,-1.2879428508419495,-1.3714947025940127,-1.237327358406265,-0.8306332371507025,-1.7929141135536752,-0.7761085078018696,-1.111958514527383,196
-0.4303438127329413,0.13178636437458585,-1.1741476691632817,-1.0864288410483218,-1.1619245055550167,-0.056310652241556035,-1.0523051645164718,-0.1738286824007776,-0.9981486440932941,0.6254532342302678,-0.7821449185603296,-0.13775756702637756,2.3591467318311072,-0.789669187261565,-0.5613509325835803,-0.05457899727701287,0.7216291001339186,-0.845703437025733,-0.2806375124528413,-0.4167176697292151,188
0.6883961806546223,-0.06261071285839018,1.5220788264345189,2.025413445692731,1.9071013666149792,1.053726133205778,1.1570269391101067,0.6079774188943783,1.3074687086904235,1.4850041691874754,1.4219373575793628,1.5603477061861903,1.021879561866719,0.15055155184229282,0.511960558895209,0.6097313322239173,0.3775442820358243,0.3552821135890457,0.8882360511606225,1.6297700540107622,232
0.9879013757347573,-0.14201233595354634,0.2756691462865786,0.8745994656873339,0.8544689407033914,-0.038155845002933134,0.6689374765678787,1.031683522743151,1.5355311297652345,1.1455917487171925,0.9846194456468841,1.1925088784576523,0.40383788413266497,0.9087940833776614,1.843279620441015,1.6978598244628291,1.0605397104410577,1.079429524996074,1.4822537638166442,0.9973049062598338,241
-1.0337586910561538,-0.8976967488591926,-0.6894327935501923,-1.220604462035498,-1.246846070872462,-1.2726827372294123,-1.2721070416878066,-1.8795874488629387,-0.8778691480469897,-1.111280449734548,-1.6699002797832614,-1.7250073031152764,-0.977184448857142,-1.3226053665692798,-1.4953383362261803,-1.2511260892861065,-0.5072452502164064,-1.7217924927904853,-1.2578924590804872,-1.289299858685831,165
0.278778781500908,-1.1605435011741978,-1.139525178048062,-0.9006472119891543,-0.9190093303446502,-1.4801662485279794,-0.6983594946596905,-0.49639203887920047,-0.10151967356629392,0.14057834784415074,-0.5503664252361158,-0.8264056006734133,-1.1221234263788449,-0.38671744193134067,-1.872029388524025,-1.8957239461015487,-0.38047715933816373,-0.9604678705299731,-0.9732019424158487,-0.10911675419774723,203
0.4637672843445217,0.3480873376338081,0.17180167294091617,0.27080917124504006,-0.13299112112736666,0.5324238110681289,-0.09552052271183782,-0.4635889856780039,-0.10620588769796832,-0.11949090939931006,0.14059587561720044,-0.04873721145737035,-0.3044488173413127,-1.2489475206487035,-0.3910659363393493,-0.4172884946899835,-0.7349103930181534,-1.1819147351789978,-0.5434287586048121,-0.7305961549654079,212
0.4461493316927494,-0.18308214100276773,-0.8409061921792828,0.18823955832985448,0.2481684627393059,0.21601145633781335,-0.5593671311542877,0.3127499400836205,0.6139090172026369,1.3042780751708303,0.07937136794665318,-0.3930612282808882,-0.27710184045042696,0.0378983757284644,-0.5355501755768787,-0.8075954538626369,0.4499831911091069,-0.745486607768512,0.02047745709629619,0.48882176017720025,216
0.37567752108565716,-1.8970620050568767,-0.8322505694004793,0.10050934460746994,0.0526513704968154,-1.1222571915379511,-0.6628033086466807,-0.9447004326288705,0.2280773870281262,-0.8776589135666916,-0.48914191756556896,-0.5358297230613714,-0.2524895612486275,0.17654843863778907,0.1610702636040665,-0.16694009158429188,-0.4710257956797688,0.2793112914101836,-0.8582307722243641,-1.0366276780706962,155
0.37567752108565716,0.15369026040083597,-0.30858539128276846,0.0024579292706865007,0.24421862249198295,0.6050430400226278,-0.4300719092887971,0.5478384880255204,0.20620838774697975,-0.5558783071468156,0.22368627888437118,0.07051647241809143,-0.6244084469646943,-0.5123690614429157,0.2900740486375748,0.047925860687522234,-0.44256765282954724,-0.4884789327378924,-0.5324791233484782,0.19848416133372287,202
1.5076309789620506,0.29058961056490207,-0.02294983958219747,0.6939784374353649,0.5957544045037323,0.0655859106463522,0.41519560365685126,0.845799554603042,1.594889842099774,-0.9437782162557099,0.4948233842825083,0.6953385907514996,-1.0838376587316025,-0.8070004451252302,1.0537764560359444,0.92118840065462,-0.9755110552972677,0.004523211188766498,-0.3107490094077547,-0.5595323805116822,223
-2.1657121489325473,-0.16391623197980035,0.9551355344227817,-1.2360862644570956,-0.9506080523232345,0.05521173508142219,0.024077557513740577,-0.37611417714148476,-1.7791843327056642,-1.7063541739356916,-0.23549752864473134,-0.04537795275665318,-1.2123684501187724,-0.9239864357049742,-1.5159789418315417,-1.1841036821554487,-0.2226638217142274,-1.3629515880307532,-0.4968928087653999,-1.0931258054132107,185
-0.7606804249536787,-0.5691383084654332,-0.55094282908931,0.1830789575226555,0.18694593890579844,-0.29491669023490935,-0.5221947548679584,-0.8435576852585169,-0.882555362178664,0.39623965157501445,0.35050847334479035,0.22672200200144393,0.07293946375293058,-0.37371899853359103,-0.10725760926563103,-0.09203269537943944,-0.7245619774362543,-0.4577673237719697,-0.6748243816807995,0.8811698667224411,194
0.8117218492170314,1.098295776532893,0.5396656410401349,1.0603810947465009,0.7517730942729927,0.1459857712745441,0.7287365166806667,0.4658308550225289,0.33586031205663514,-0.07541137427329886,1.4787886861305852,2.0222457775348115,0.8468589097650402,2.2433009388799094,1.45626826534049,1.2622141781135545,1.932393723215921,2.071899414736955,1.879178041858683,0.6347752558120309,231
-0.35546751396290677,-0.5253305164129329,-0.2090457293265077,-0.4516749417628332,-0.9545578925705575,-0.9381155752604703,-0.2975443068766676,-1.0485767677659878,-0.6185652994276833,-0.1503465839875176,-0.16552666273553468,-0.03026128860342559,0.2753070927454951,0.2762031713538678,-1.2992525829752477,-1.3398322163708,-0.3157995619513045,-0.17166444024731886,-0.5078424440217337,-0.08400647537885012,197
-0.6813996380207018,-0.259745777094645,0.6781556055010172,-0.6477777724363991,-0.5417995867253006,-1.5398177580263186,0.2875165720646802,0.3100163523168528,-0.6404342987088275,-0.9525941232809103,-0.40605151429839786,-0.9288629910452892,-2.7574726444539053,-1.3486022533647792,-0.7058351718211098,-0.08217645903669553,0.12918230807028655,-1.4922636257820077,-0.16019152463318398,-0.2362375407184034,197
2.2652029429882745,2.8177516145935595,1.3316551253008038,1.3545353407568494,1.5377913034902762,1.422009365760736,1.5837011712662274,2.38480946729246,2.171294180295705,1.3042780751708303,0.722228698487397,0.4282775240444786,1.0000019803540097,1.5197209230718713,1.022815547627902,1.3923164978377722,1.971200281648038,1.9199577703792312,1.846329136089689,1.9656200332134885,228
