fg3a_per_fga_pct,fta_per_fga_pct,off_rtg,opp_efg_pct,opp_fg3,opp_pf,opp_tov_pct,opp_trb,orb,pts,stl_pct,to_pct,trb_pct,ttl_pts
0.4096656095398948,0.7703331335275834,-1.2768028213241074,1.373841768589604,0.26328400016948406,0.846437740786262,1.70808579195458,1.4649883377045219,-0.4006079105749483,-0.8749388094770314,1.030036086767867,-0.09163592332720173,-1.903415599391483,244.0
0.9680827402471209,0.18249558758570128,-0.6164526567573706,-0.3229454639073828,-1.2671829108367523,0.502962178783189,0.5898411464492459,-0.515842688395103,-0.5614139586901988,-0.8647251683401336,0.6029073878232428,0.5914065088167894,0.05269415743837142,227.0
-2.1032114786426197,3.7095208632369907,0.8137267786069052,2.731271554587192,5.907698291615561,3.649198326731338,4.1670530752647394,-1.237857167005111,2.50395133350676,0.7008801087873363,1.3193813344400316,-4.316827605350649,1.2691803246211166,235.0
-0.4279600865209435,0.966278982174877,-1.6712751564731838,1.7131992150890016,-0.08336021471654342,0.5121215271032723,-0.30007082274871727,-1.2504139405461543,-1.264940419194419,-1.3068299204087481,-0.29268504544774343,2.3080795241167302,0.4938731407366468,186.0
-0.42796008652094264,-0.797233655650769,-0.27063770215531463,1.373841768589604,1.9703432470610562,-0.628217338746931,-0.0951568824728709,1.132233838866866,-0.8327741648846833,0.17706622762353202,0.3548971755328158,1.2200473313209925,-1.8223165215793,209.0
0.1304570441862825,0.37844143623299425,0.06648843449191383,-0.3229454639073828,-0.26649300748652,0.8739157857465072,-0.20054119461473363,0.8716807878902121,-0.7573963298306595,0.16831167807761854,-0.11356655879354645,-0.3273762317662785,-0.9204947763078245,213.0
-0.8467729345513627,-0.013450261061592713,-0.3418860093848831,0.6951268755908091,0.668792327017291,0.7960613250258116,0.7479176146620415,-0.4216668868372771,-0.2800033744885105,-0.09140662511780524,0.5822398701323738,0.2710414742713771,0.18569664505035274,231.0
-0.28835580384413617,0.7703331335275824,-1.5635338138333466,-0.6623029104067801,0.1390153193612857,0.4617451113428203,1.7783420000491559,0.5577614493641223,-1.536300625388903,-1.8029210613438253,1.3744947149490154,0.40402318672418874,-1.5498236201303661,231.0
-0.28835580384413617,0.7703331335275824,0.20029623099622812,0.3557694290914118,-0.050657930293332785,1.647880718793434,0.455183414267975,-0.5817657494855846,0.12703693480321696,0.48931182809443463,0.04488441016978151,0.10179202205870727,0.4873852145116711,232.0
0.8284784575703142,-1.1891253529453565,0.09950594272025029,0.3557694290914118,-0.4561662571411396,0.4709044596629038,1.2572751233477177,-0.18622738294271196,-1.7825348865653807,-0.861806985158161,0.24467041451484825,-1.318694451869062,-0.9821300754450829,233.0
-2.382420043996233,-1.7769628988872375,-1.51661419687729,0.01641198259201451,-1.044807376758923,-2.125770789080329,-0.10686625048863227,-0.18308818955744946,-0.2649278074777061,-1.702243741565825,0.024216892478913666,-0.8411692116975986,-0.02840492037381158,196.0
1.247291305600733,-0.7972336556507679,-0.7850157250809827,-1.3410178034055749,-0.06373884406261658,-0.7427091927479553,1.3685141194974628,0.3474354925516439,0.19738958085363836,-0.7640478485621305,1.353827197258146,0.24686298109813903,-0.1614074079857929,218.0
-0.7071686518745558,1.1622248308221703,-1.176012533048132,0.01641198259201451,-0.351518946986867,1.2586084151899506,0.5898411464492459,-0.34318705220575463,0.09186061177800496,-1.7343437565675062,-0.40291180646571045,-0.8834815747507664,0.08513378856324279,213.0
-3.499254305410685,-0.9931795042980619,-0.7850157250809827,0.01641198259201451,-0.06373884406261773,-0.4404506981852509,-0.6103690751664264,1.3865085030729993,-0.17949959441647947,-0.4751477135469979,-1.2089449964095975,-0.9318385610972436,-1.1216204892820398,213.0
1.247291305600734,0.966278982174877,-0.8267220512641467,-0.3229454639073828,-1.0775096611821324,0.6266133811042951,-1.4007514162304069,1.07572835793217,0.5190016770841391,-0.23293850944340108,-1.67740873073596,0.6518527417498856,-0.01867303103634925,211.0
0.27006132686308904,0.3784414362329953,0.10819476067507529,0.6951268755908091,1.2574334466350745,0.9471905723071645,1.5909921117969539,-0.9553297623316307,0.3481452509616859,0.7577846808357721,1.4984998210942286,1.9454021265181503,0.7631220790730938,251.0
-0.1487515211673297,-0.4053419583561807,0.3723348265017718,-0.3229454639073828,0.5183618186705239,-0.23436536098340746,-0.4464379229457495,0.6676332178482541,-1.229764096169208,0.8891029240244701,-0.3684659436475958,0.2710414742713771,-0.5247312765843719,227.0
