ast,ast_pct,blk,blk_pct,def_reb_pct,def_rtg,efg,fg,fg3,fg3_pct,fg3a,fg3a_per_fga_pct,fg_pct,fga,ft,ft_pct,ft_rt,fta,fta_per_fga_pct,off_rtg,opp_ast,opp_blk,opp_efg_pct,opp_fg,opp_fg3,opp_fg3a,opp_fg_pct,opp_fga,opp_ft,opp_ft_pct,opp_ft_rate,opp_fta,opp_orb,opp_pf,opp_pts,opp_stl,opp_tov,opp_tov_pct,opp_trb,orb,orb_pct,pace,pf,pts,stl,stl_pct,to,to_pct,trb,trb_pct,ts_pct,ttl_pts
2.521841558267245,1.67729328537129,1.0347684338669076,1.1529403488655254,-0.6960969614315776,1.0467381992749314,1.9104438493990394,2.1989362474256953,1.3939864105984439,-0.14035475540539433,1.2514676697394629,0.5552338997061702,1.7029070976916878,1.340945798384394,0.18581240000773794,0.777906322450113,-0.1909997167535176,-0.11734710552239594,-0.44963444160491156,1.5524840205271724,1.2123338784814541,-1.3784233196995868,0.261719257761615,1.2554365569062378,1.5652985390854093,1.5992849448950412,-0.05125884067510203,1.2274915681968996,0.9291326894495533,-0.16217228149743412,0.47046090217254327,0.8786123639393858,0.8072308695358886,0.2866336218903697,1.6812088560308467,-0.10681153536353107,0.41266264673873804,-0.177280157357112,0.777366654057596,-0.5048645738015523,-0.6589234968244005,1.1956083208105377,0.549336916444171,2.0825651999488173,0.43436251116465285,0.03266431591895424,-0.16634690386094517,-0.5207038894123834,-0.20304071297720105,-0.8231455489777174,1.8800559236947942,244.0
1.785383416316554,1.478332890286224,1.1861314380004435,0.9671489482092382,0.8850532262075566,0.178231899972272,0.8229127273294565,1.2828972866573507,0.4622506486094331,0.19975315097694377,0.6685419011845057,0.2526016952374073,1.3411780800562059,0.7451516609473382,0.7743719173315492,-1.3881376699853938,1.0607187848238524,1.1052933441472228,0.9204980672392105,0.8876041012003992,0.43818871234544493,0.06958450137496837,0.5992807710601323,1.013142430494576,0.6998963591115563,0.6284001476329432,1.123318145838557,1.1310043879830183,-0.14200136237019476,-0.6537680146975445,-0.6634568955059682,0.004221627904655046,-0.305649831437892,0.9814844977566237,0.8948552326121071,1.1207267996620545,-0.6629237070295726,-0.9366120244396409,-0.14386259911770233,0.3642531337391695,0.3274838647233933,1.3351634882411971,0.3251864870756159,1.3892032988753056,0.0892482238283018,-0.2382534604183363,0.47911556129171756,0.09958582904546394,1.2865230742716618,1.192549752268985,1.0127285744924246,227.0
-0.05877617004280501,-1.1891284945999474,5.201716635590127,3.203932086944477,-2.545899281029883,1.4010438028361394,-0.8313599653961122,1.8631962179655077,-0.5919152254783009,-0.7568003357233822,-0.3285958070172849,-0.8974006817438929,-0.6963159784620104,3.4457030041729992,1.858364809759085,0.04299853930235232,0.33054965890371973,2.022633359576795,0.2977105632191559,1.2354346231541609,-0.08376189504930252,6.2241026293444275,-1.040303722104095,1.8542031230019056,-0.7853982117409941,-0.46498114385181527,-0.8009888320667999,3.0133403457343455,1.9199737713168337,0.08529767943323165,0.3003732325207663,2.044512949384244,4.127420598080556,2.200182613335002,2.559118662436845,-1.1643851347872731,-1.4437826454773566,-2.3365191197494877,3.573505274835177,3.490765745879546,2.0339435094452565,2.6553578739685575,2.0268364621337986,2.4585645496526185,-1.0745005460316046,-1.4936380631488173,-1.371355756115342,-2.38373075879288,3.241309064375793,-0.037589753416822434,-0.14370789111073648,235.0
0.6345029731205772,1.3866380681543937,-1.6624467489306818,-1.8543973689636937,-0.6125172968802641,1.2928639892892553,0.5472006118751943,-0.5256955810726329,0.978716161442207,-0.5654896383833165,1.101852365841843,1.3950382671069892,0.3224310507970988,-0.5189785213967039,-1.0638477452415083,-0.1649030046144471,-0.7241390785364716,-0.9011874345691366,-0.6433905539667065,-0.9008940831425437,0.022004178216585273,-0.14182684215736596,0.5631134660638631,1.0008287170198835,-1.0474065532297732,-0.536606197993096,1.0483451466993865,0.08701333920640533,1.2689167846044165,0.6003027332619197,1.5476828099671298,1.1358271239427484,0.08618183787170278,0.1769446335100212,0.9745188668836011,1.9850206214513895,-0.7955981183938106,-0.8572142305031133,0.20823402827067602,-0.45192734786290395,-0.47296256300498773,0.2950344297211775,1.8995993557614244,-0.488338525498623,-1.703590746918517,-1.7739653690955575,2.435363539087545,2.646285265838054,-0.5460047293194732,-0.6700045421187657,0.15554540481289164,186.0
-0.41066275902818566,0.33845853490811384,-1.2554653124405117,-1.031573904032529,0.612327396321,-1.7804164688634383,-0.5045900507836549,-1.2227698491109853,0.4435437583327453,1.184648963209131,-0.00888065532070704,0.2904307207960027,-1.3459517652359372,-0.7365452210967851,-0.353255157881334,1.379853815883642,-0.4691593837707109,-0.6378605107440667,-0.44963444160491156,-0.8326624051183693,-0.14951965882275958,0.09734982287863692,-0.9679691121115583,-1.2752500889516507,-0.3992376734132188,0.06127289689475868,-0.8009888320667999,-0.8426628268108936,-0.7743508493587192,-1.1553963138813295,-0.6861352514595391,-0.49951829340176196,-0.49854465236089823,0.04957027357623001,-1.359188181831877,-0.292764773700926,1.3806855546004353,1.6740678319856515,-0.24233182202550535,-0.4558652619347149,-0.27049282901090604,-0.2067470276214022,-0.061283499819832304,-0.8643197623441147,1.3763463443086583,1.620182811002149,0.5612714380021717,0.8607592389040192,0.09344457319726425,0.2932788345269981,-0.4023844689430189,209.0
-0.29584810261200695,-0.3424979570624035,-0.21022584000893096,-0.05147207697492437,-0.10384601665317932,0.10927553933165934,0.026411060461587383,-0.1616241276016163,0.19957747875486637,0.19266756959397918,0.16379225695976818,0.040759152109272695,-0.3493514105259365,-0.5451470236381609,-0.041593046986595016,-1.0303536176634567,0.04080000576080966,0.22028704936477883,0.31847014668648976,0.34436685185381966,0.5489291783724709,-0.12148773943221224,1.2382364926608977,0.07607536754445561,0.10893190215792974,-0.04178386794274967,0.7317924836673366,-0.3903839923097591,-0.8888773792190586,0.3595211496537,-0.7314919633666793,-0.8506983135109091,-0.1728939989559427,0.31467808137568565,-0.2363892462838271,0.9914193264512456,0.3944066862192566,0.5722207177790657,-0.9545257052305307,0.8831880092265854,1.1980937850459936,-0.39888743061543,-1.0228445314886296,-0.05934537528322948,0.09810145534281368,0.18444194542976436,0.7684701613510462,0.9167581075475859,0.1041476452199972,0.937539603297527,-0.12341953206506363,213.0
-1.3046057902653796,-1.7071146649460618,-0.10573691698578046,-0.0061683614086711315,-0.7181097736732185,0.6250416536821614,-1.2551396984091452,-0.33584191865000784,-1.810376396778685,-0.5513184756173853,-1.794101134160817,-1.873389541155654,0.3224310507970988,0.07383519975789192,-0.7162108409944985,0.8069158402059479,-0.8863988842965009,-0.843752945210373,-0.774867915926497,-0.7387793895035423,-0.6993280337204469,-1.2226474599102852,0.2798029102597512,-0.6037374258771289,-0.013077135085443461,-0.648374817296641,-0.40946316989557946,-0.8414269967577566,0.6467097903920614,-0.4096422424281036,0.47046090217254327,0.8598377495686438,0.3240093155466918,-0.34676063059141343,-0.21716132820515224,1.0967714857808133,-0.24703279089257058,-0.07013324424608465,-0.7069161788877918,1.7530894763641234,1.8513083564017756,-0.8375570593359791,0.5252397989610726,-1.1102003396175555,-0.44711288966671286,-0.21782586336540208,0.22123811059801773,0.21560717237015492,0.006153863350210897,0.6518852949732421,-0.9501701631760958,231.0
0.09360335360343802,0.13484839396097092,0.6193811845748755,0.997578914003851,0.7934428516833888,0.1231486677149978,0.026411060461587383,0.018888320297974232,-0.11614617508059341,0.19975315097694377,0.0433532330751381,0.42661521280694586,-0.017151292289272344,-0.08506384872889362,0.1865323690939009,0.4249571897541501,0.2957797005265704,-0.169682871669541,0.2977105632191549,0.2653326031644673,0.0011546541106064025,0.026040649148952405,0.2798029102597512,-0.49531002274405794,0.6776103316865791,0.6042170718796218,-0.03459817419973281,-0.3520804947895784,0.39798403547975125,-0.6671447693424439,0.13028556286898935,0.30671141602737056,-0.599818933924592,0.18876795183649217,-0.04394641566904787,-0.34952029971585724,-0.39914517866537286,-0.2720762056415352,-0.23517908451565914,-0.4222018314470511,-0.49143342097819853,-0.19388466090507928,0.4921406562021292,0.050011954537070115,-0.28217037637327924,-0.21380868597677793,-0.4396011229229128,-0.3858909794287821,-0.022598792542568656,0.12398238675942284,0.4395824314522637,231.0
-1.5430529253712064,-2.066487686620839,-0.7676217080074261,-1.0161130325593764,-0.604087051149145,1.5555503424222377,-1.0151680423656222,-0.1906836007791512,-1.2064801691862403,-0.7922282426382072,-1.1068478407257436,-1.2416448143271115,-0.6815515287626027,0.2768239818341205,0.7733308352726853,-0.5009299186195095,0.2957797005265704,0.6921661604028516,0.6921426490985244,-0.5968302052206025,0.4293291246511127,0.8527622704850422,0.5992807710601323,0.7324630203013514,-0.35586937560485943,-0.9124125837518031,1.11498781260087,-0.2733175289134304,1.7676352237632933,0.08529767943323165,1.5136652760367744,1.720016659892776,0.09148126978110098,-0.3966539391774259,1.1566715946745652,0.9055954585063462,0.24681963253344008,0.10599627887250454,-0.07933634327582383,1.4928478370674623,1.3621237823370687,0.3604281371808423,1.379388855894139,-0.22808307839422437,0.45818110902773196,0.3268767204745025,0.8599554723151887,0.6777912812775347,0.02932923752521012,0.0742692460198119,-1.2240630102926315,232.0
-1.2494088197824658,-1.0164885868233435,-1.4319873812796216,-1.4292911482636956,-0.25862344810810367,0.7362210157432575,-0.7547732666588188,-1.2067824518515393,-0.24008939835915866,-0.5513184756173853,-0.21852960098025326,-0.36401142136769765,-1.3459517652359372,-0.8608980009264271,-0.9646018657890345,-0.14798078592354658,-0.9211688426736503,-1.173220228744761,-1.176219862961644,-0.7632962304251861,-0.10065176163599164,-1.159306182093547,0.5992807710601323,-0.37872558155136526,-0.5940338864383605,-1.1003066069474845,1.11498781260087,-1.4899717195355064,-0.016225982223134965,-0.4096422424281036,0.7652795295689562,0.07486537950577664,-0.5658451873207065,-1.266978117110288,-0.4381051263466645,-0.5946346568710731,0.2436309385070745,0.7835892244463569,0.20803295513652928,-0.6234560030393939,-0.8017093324092203,-1.1805184370113635,-0.4959827118857299,-1.3049017720446348,0.10427317923514114,0.4681696836888656,-0.9858382063109349,-0.5979924976942285,-1.5876955526356533,-1.6565672280787962,-1.2240630102926315,233.0
