a_ast,a_fg,a_fga,a_opp_ast,a_opp_fg,a_opp_fga,a_opp_pts,a_pace,a_pts,h_fg,h_fga,h_off_rtg,h_opp_ast,h_opp_fg,h_opp_fg3,h_opp_fg3a,h_opp_fga,h_opp_pts,h_pace,h_pts,ttl_pts
-0.1605991898128433,-0.25376880513217215,-0.48574747200132246,0.2570294812334523,-0.19703651739362535,0.35523009355496954,-0.7939687402208944,-0.539114573349413,0.5768950619718141,-0.5011253879728086,-0.31654003832311745,-0.7562427843545945,-0.457780707762992,-1.3760685366056866,-1.548147745658209,-1.540029228692497,-1.3147343498464708,-1.7142471286363965,-1.460054618906095,-1.5012500890291796,196
-0.03492537882878206,0.12797219319362685,-0.667357698633628,0.7822266042146099,0.8859302907236373,-0.3145175642754352,0.05207525433735226,-0.48612168185739374,0.14398422093143393,-0.8586391782244589,-0.28995171209017845,-0.4109776703546121,-0.7515479853999253,-1.697587299206186,0.1494133186271603,0.03808850440764889,-1.8883769503807502,-1.391318612210567,-0.6388113808080539,-0.786810878990222,218
3.6866410238604863,2.136884196883152,0.3364515540249412,-0.533366188995615,-0.2065780751743957,1.126955789820458,-0.20649100017932506,0.7956438811058526,2.346418124724364,-0.5011253879728086,-0.9812481941466066,0.7748294108315295,-1.2360063029064474,-1.4226654587217014,-1.563510289226402,-1.7150284228580575,-0.8519405610096347,-1.3539858357451553,-0.6715302349155483,0.1988670385821367,213
-0.4727567203216381,-0.6355098034579745,-1.1197322631541022,-0.40856687264365593,-0.4498877985840004,-0.81062694044611,-0.811079742358028,0.17628946179286198,0.7428442177039597,0.8669607160568387,0.11552026296214953,-0.1085730532649739,0.3410601349339319,1.326552946123128,0.11868823149077284,-0.05878604950542897,0.6611457186605008,0.374521714603502,0.539067367061642,0.15277418632155787,213
-0.2173551044508048,0.7721601278684156,-0.3503653030572358,0.06463053519085167,0.22279202496020192,-0.2318326682469907,-0.31676190284085165,-0.6484124120517046,-0.03278770582671902,-0.8443386266143923,0.032431743484213384,-0.5871819354304669,-0.9834695203764512,0.7347720352497479,-0.9182834593622801,-1.2494055669532624,0.5946364316420308,0.4753202110601203,0.13989734695024486,-0.3152455443243101,211
-0.541674616667735,-1.551688199439896,-0.7796258387336006,-0.637365619288913,-0.44511701969361694,-0.26766278985931574,-1.1913242342943184,-1.244582441336934,-1.9357916112333875,-0.5154259395828751,-0.7220120133754454,-1.4062936541614575,-0.2619358560050371,-0.034077179664483544,-0.2423315423617707,-0.49315904930923166,0.15401240514468342,-0.6763959428978941,0.23805390927271874,-0.9818191000926684,251
1.8826137371538159,1.2875104756082454,1.224690662462949,0.9434257211692216,-0.02051769844940282,-0.16017242502234064,0.025458139901811828,-0.0025615469927044244,0.9105971686071053,2.04437279861894,1.0294939772194471,1.8487229723073357,0.748211274114944,0.5670231156320975,1.1940662812643097,1.4755818850533255,1.1793639133460565,0.9681128604035818,0.9775000121020307,1.9752146526244074,227
0.48398584071830475,0.0229934186540323,0.31663952930141614,-0.11216849630775547,-0.6407189541993767,-0.13812311941475178,-0.2635276739697708,-0.07873882851248515,-0.18430650019085232,1.4008479761659687,2.2824688509467226,0.3033639448177638,0.9543637496496332,0.5344052701508876,0.37217020036596365,0.5974609286154231,0.6084925331042108,0.7161166192620374,1.6515084067163586,1.2944586807758716,223
-0.6551864459436608,-0.8072932527045844,-1.2683224485805313,-1.282162087107362,-0.8315501098147531,-1.3122486430186762,-0.9403628696163654,-0.9100648137935577,-0.736267822517336,-0.601229249243271,-0.8915125931104368,-0.3347812314028936,-1.0453152630368587,-1.0126125441007796,-0.7800205672485399,-0.7994076390989631,-0.9766454741692618,-1.6955807404036907,-1.2637414942611471,-1.1005968347641555,231
0.617767639507789,1.2016187509849403,0.5411758095013564,1.1514245817558195,1.1960309185986278,0.818265511314265,0.8543911323229247,0.17960151751111494,0.9250275299751175,0.2758712495074426,0.8566698567053412,0.3962283547901728,0.09883097618067177,1.3312126383347285,-0.19624391165719154,0.11933813027023114,1.367806893231716,0.9755794156966631,0.6143207315088741,0.8601221883204255,186
-0.19303114103453559,-0.12970298067628797,-0.9348200324012076,-0.19016806902773034,-0.4785124719263081,-0.2208080154432002,-0.41372424828460397,-0.575547186250177,0.24319295533652285,0.05182927428307561,-0.3730402315681146,1.3820197837280483,-0.3959349651025845,-0.7609891646743008,-0.20392518344128807,-0.4150344090567492,-0.9045937465659207,-0.4617324782217666,-1.0085344322227123,0.37260163556431314,227
0.005614560198333308,0.5097131915194258,0.3001295086984801,0.45462839879072053,-0.09207938180516852,-0.1491477722185462,0.175654714216645,-0.43644084608362266,-0.4404454144730769,0.29493865165419686,-0.3298342014395893,0.19621270254190676,-0.7567017972882916,-0.7143922425582894,-0.3114629884186408,0.02246357635715217,0.15955484572955853,-0.3012015394204876,0.3427542424166943,0.30878076320351305,219
1.4650523651745182,1.2875104756082454,1.0166644028659402,1.4790227871797088,1.5013607675832277,0.8348024905199546,1.8164096969217398,1.0639203942842068,1.2370840945583914,-0.4105552277757249,0.5907865943759465,-0.2657282086028958,0.5162897391384182,0.2548237374548058,-0.8030643826008295,-0.3056599127032733,-0.3780618910030523,0.150525055811019,-0.007337496533468312,-0.11491891719179931,233
0.1272343772796823,1.6501644240177546,2.1624598327097697,1.0942248950945057,0.5806004417390338,0.6556518824583216,0.5064674222012193,1.6700265907241902,1.4228749971715544,1.1768060009416017,1.3053478618861944,1.0057998664039307,-0.1640134301260587,-0.514025477459429,0.6871023435139281,1.3599574174796523,0.12630020222032357,-0.2116028759034939,0.3983762943994306,1.012583161182337,263
-0.1849231532291125,-1.3321871254025606,-0.786229846974774,-0.40336690112899204,-0.2542858640782406,-0.2042710362375105,-0.11523232211461733,-0.46293729182963234,-1.4271213730109407,-0.21511435577149102,0.10222609984568239,0.2009749799763883,-0.030014321028509438,0.4412114259188614,-0.8030643826008295,-1.16815594109068,0.10135921958839736,0.4827867663532015,-0.13494102755268578,0.12440935416120286,246
0.9542491334328531,1.5738162243525962,1.1487445676894377,1.0006254078305354,1.3200711697486218,1.8821445068802607,1.29547474296902,1.6435301449781807,0.9448692768561374,0.008927619452879336,0.20193232321920482,-0.8419637781752795,1.2120543440679956,1.0656101822734483,1.4475482501395005,1.4255821152917378,0.6168061939815195,1.0745112733300097,0.22169448221897387,-0.3772936146750871,230
0.6056056577996537,-0.6021074661044669,-0.19847311351021782,-0.6061657902009242,-1.0844013910051282,-0.5487914363560324,-0.8738200835275156,-0.7577102507539963,-0.44405300481507937,-0.29138396435850816,-0.19024548871665603,-0.7633862005063184,-0.11247531124238548,-0.416171941015799,-0.034937204191160406,0.39121187834886934,0.029307491985060195,-0.138803961795937,-0.07604709015919864,-0.4730249232162885,211
-0.8943720862036466,-0.33488876727640554,0.0888012449808868,1.5414224453556884,1.1006153407909378,0.02449050944118763,0.7650336767178967,0.32201991339591746,-0.4043695110530448,-0.8824734309079042,-0.7585709619457371,-0.3800228670304769,-0.31862778677707654,-1.2782150001620567,0.12636950327486937,-0.17441051707910332,-1.3424465527708307,-0.6577295546651882,-1.041253286330202,-0.7726284629100444,208
-0.09168129346674501,-0.23468175521588253,0.5312697971395938,0.3038292248654365,0.22279202496020192,-0.5405229467531877,0.17185226929728287,-0.2542777815798033,0.1457880161024364,1.925201535201723,0.9198171315085719,1.7582397010521693,0.6502888482359657,0.43189204149565713,1.1633411941279237,1.4880818274937224,1.0518877798939958,0.8542478921840699,0.8269932832075667,1.7961616496121615,235
-0.213301110548094,-0.35397581719269516,-1.063598193104116,-1.5889604064725922,-1.6378117422897234,-0.8244077564508501,-1.6286054000210517,-0.6583485792064588,0.38028138833264125,-0.34381932026208323,-0.3530989868934092,1.0367546697280694,0.5317511748035205,0.4272323492840567,-0.39595697804370533,-0.34940971124466363,0.8357325970839764,-0.4523992841054111,-0.22001004823216097,0.5091073903360264,207
1.3677565115094386,-1.0601966640954277,-1.7867370955127542,3.7774101966616014,1.1530939085851661,0.09615075266584161,1.3068820777271093,0.5207432564909971,-0.35025565592299795,1.61535625031696,0.17202045620714668,0.5962440070384355,-0.24647442033993475,-1.320152230066471,0.5488394514001879,2.609951661519372,0.34245538503034295,-0.107071101800335,1.21307576167597,1.083495241583227,226
0.38263599315051416,0.2854403550030187,0.7591080814601278,0.1426301079108247,1.3248419486390053,1.2013721962460615,0.9760693697425377,0.6962822095583152,0.8564833134770583,1.2006402536250471,0.976317324753569,1.1486681894384079,0.6966731552312708,0.4272323492840567,0.0726006007861937,0.2912123388256917,0.7054852433394782,0.27185657932361473,0.5456111378831391,1.2270922043950279,252
-0.3551908971430014,0.6194637285380954,-0.32725127421312633,-0.13816835388108042,-0.034830035120556636,-0.36412850189250423,-0.5201927060267657,-0.618603910587442,-0.17348372916484242,-0.5726281460231414,-0.5026583219536952,-0.006184088423601786,-1.1277762532507347,-1.1990002325648352,-0.7800205672485399,-0.5681587039516155,-0.5138516853324258,-1.2905201157539514,-0.7467835993627756,-0.4783433292463553,196
0.7231714809782904,-0.5019004540439439,-0.20837912587198038,-0.5905658756569289,-1.0557767176628239,-0.6176955163797369,-0.9156469776405073,-0.7643343621905022,-0.5234199923391485,-1.1208159577423378,-0.3265106606604702,-1.218183695499397,-1.5555426399852155,-0.9380574687151554,-2.0858367705449767,-2.0806517392396757,-0.5304790070870432,-1.253187339288537,-1.4273357647986051,-1.745896766412246,200
-0.5903225435002748,1.406804537585058,1.7365013011539938,-1.5941603779872577,1.86871074214283,3.5413547538510617,2.2574933075678354,4.611132068531324,0.9124009637781078,-1.4830965985306759,1.2521712094203166,-3.587416719154444,-0.5041650147582972,2.9900630656648306,2.085093808219526,-1.218155710852269,1.3123824873829926,3.9062023682316425,3.349616934895172,-0.7336268186895556,262
-0.24167906786707546,-0.2633123300903186,-0.7168877604424408,-0.30456744235035793,-0.664572848651301,-0.5046928251408627,-0.2502191167519992,-0.7312138050079866,-0.41879987242105715,0.14239943448015926,-0.6389234938975094,1.3058233447763299,0.7791341454451469,0.5297455779392871,0.06491932900209581,-0.1462856465882097,0.580780330179851,-0.015605799460072272,-0.691161547380044,0.5569730446066258,265
-0.46059473861350275,0.29021211748209025,0.9440203122130179,-0.32536732840901716,0.2418751405217426,0.4847697639995335,0.3904928521606509,-0.48612168185739374,-0.1590533677968301,-0.21034750523479992,0.1421085891950885,-0.24667909886496617,-0.7206251140697225,-0.057375640722489255,-1.0872714386124076,-1.3275302072057449,-0.19793257199470546,-0.19480312649405707,-0.08913463180219733,-0.21774143377308816,221
-0.48086470812706117,-0.27285585504846516,-0.8588739376276963,-0.16416821145440538,0.07966865824867052,-0.32002989067733434,-0.4593535873169605,-0.19134872293302974,1.2100271669933693,0.776390555859755,-0.2833046305319449,1.3986877547487389,0.5472126104686211,0.38995481159124623,0.44130164642283376,0.2912123388256917,-0.6191580564449979,0.09825916875943955,-0.8514839325067513,0.47365135013558135,249
0.6907395297565981,1.1968469885058688,0.25059944688966734,0.8134264333025987,0.8000562706967178,0.7466052680896109,0.44372708103172903,-0.015809769865711608,0.842052952109046,0.9241629224971015,0.3049620873718464,0.965320508210829,-0.380473529437484,0.6741960364989318,0.08028187257029022,0.334962137367082,1.2126185568552916,0.9065137792356495,1.1934444492114742,1.51605893202865,242
1.3434325480931693,0.23772273021229295,0.19116337271909203,-0.6477655623182426,1.2675926019543933,2.0254649933295648,1.3334991921626498,1.4315585790100986,1.2966093352014434,0.29493865165419686,0.8599933974844557,0.5938628683211964,-0.9216237777160436,0.5530440389972962,-1.1410403411010834,-1.1150311857189927,0.35631148649252287,0.8281149486582803,0.19879128434372734,0.5339266184763377,252
-0.11600525688301423,-0.41600872942063893,-0.6376396615483404,-1.2457622865047075,-0.8983410142801354,-0.9429227740916196,-0.7939687402208944,-0.9663697610038301,-0.656900834993267,0.1710005377002924,0.3581387398377244,0.520047568086717,0.13490765939924082,-0.6025596294798546,0.7792776049230892,0.5224612739730404,-0.824228358085271,-0.579330724087819,-0.615908182932812,0.025132441599957738,204
2.9934080664968,1.8553502106178723,-0.4593314390366239,0.06463053519085167,0.18939657272751081,1.0718325258014976,0.11671681796651957,0.6366652066297899,1.5581596349966729,0.023228171062942504,-0.20353965183312317,0.3533678578798286,0.7739803335567806,0.4691695791884709,0.2723136671727075,-0.04941109267513183,-0.3448072474938213,-0.20600295943368163,-0.5701017871823236,-0.0688260649312205,223
-0.213301110548094,-0.1678770805088672,-1.7273010213421789,-0.32536732840901716,-0.6550312908705306,-1.5437663518983238,-0.23691055953423035,-0.9398733152578157,-0.3466480655809955,0.13286573340678381,-0.2999223344275312,0.15335220563156257,-0.5814721930838052,-0.5419836307290352,-0.36523189090731784,0.08808827416923772,-0.558191210011403,-0.45426592292868273,-0.3247103813761365,-0.05464364885104298,199
-0.27005702518605695,-0.3205734798391875,0.5477798177425345,0.47022831333471404,0.28481215053520065,-0.33656686988302015,0.183259604055372,0.04049517734456069,0.024933739645330293,-0.22464805684486647,0.3249033320465471,-0.39430969933392496,-0.1382443706842221,-0.4767479397666152,0.7408712460026051,0.6912104969184023,-0.034430574740972164,-0.21720279237330617,-0.049872006873205914,-0.4038856448254215,215
-0.8659941288846651,-1.5898622992724754,-0.9315180282806186,-1.6981598082805558,-2.4393025958743064,-2.152878419307869,-1.4384831540529066,-1.7745113562571413,-1.129495169795679,-0.13884474718447054,-0.7851592881786762,-0.07285597250635714,-0.08670625180055071,-0.5652820917870442,0.11100695970667632,0.08496328855913902,-0.4251726359744672,-0.172403460614808,-0.4915765373243454,-0.30283593025415323,194
-0.48897269593248427,-0.31102995488104435,-0.4263113978307471,-0.8141646507875201,-0.659802069760914,-0.7086489020110263,-0.624759941309245,-0.46624934754788533,-0.15544577745482765,-0.9015408330546585,-1.2936610273836457,-0.022852059444288933,-2.3543834826821395,-1.576435301704547,-0.6263951315666052,-0.9150321066726375,-1.830181324239593,-1.551849551011846,-0.9758155781152178,-0.683988362408933,185
-1.1984216289070182,-1.313100075486271,-1.829663149080389,-1.49016094769396,-1.1368799587993565,-1.4473006398651354,-1.278780467439664,-1.082291711142623,-0.963546014063536,0.027995021599633612,1.1956710161753192,-1.7420342132924733,-1.7926179868501093,-0.8914605465991406,-2.270187293363297,-0.9587819052140277,0.20389437040853586,-1.3203863369262816,0.869527793547309,-0.6148490840180661,204
-0.464648732516215,0.04208046857032191,-0.12913102697788464,-1.2093624859020546,-0.17795340183208805,-0.11607381380716683,0.6281456596208324,-0.32714300738133106,0.22876259396850795,-0.22464805684486647,0.0955790182874441,-0.16572038247876614,-0.6742408070744155,0.04979728014434165,-1.1487216128851814,-1.3306551928158437,-0.15082182702329058,-0.11080437944687563,-0.04332823605170889,-0.14682935337219807,247
3.2042157494378043,1.6740232364131193,0.1515393232720465,-0.25776769871837374,-0.07299626624363123,0.9808791401702044,-0.06580053816289862,0.7691474353598429,1.8287289106469098,0.2806381000441337,0.7569636333318188,-1.139606117830436,0.2843682041618924,0.16162989322277635,-0.011893388838870826,0.4037118207892674,0.5281271446235649,0.2849230510865083,-0.04660012146245973,-0.4499784970860003,203
0.37452800534509106,1.1395858387569966,0.0689892202573617,0.27262939577744766,1.0958445619005543,0.6005286184393573,0.15664248961983157,0.26240291046739694,0.3911041593586511,-1.0636137513020716,-0.904806756226904,-1.3681954346855982,-2.307999175686834,-0.9986334674659749,-0.8952396440099905,-1.433779717949121,-0.6745824622937215,-0.7379950240658264,-0.45231391239535396,-1.2229201734556912,215
-0.5659985800840056,-0.3682911046299132,-0.1786610887866927,0.37662882607074566,-0.3544722207763106,-1.168928156569372,-0.19508366542123862,-1.0955399340156302,-1.4595896860889703,-0.2532491600649996,-0.4827170772789897,-0.08952394352704429,-0.6742408070744155,-0.7423503958278955,-0.8337894697372169,-0.7900326822686649,-0.7022946652180814,-1.398785167503651,-1.0805159112591933,-0.7673100568799776,183
3.3298895604218655,1.9985030849900494,0.2010693850808546,-0.35656715749700785,-0.26859820074939106,0.8485833065246947,-0.3852059113893838,0.808892103978855,2.0560071021931097,-1.6022678619478925,-0.9247480009016095,-0.2609659311684142,-1.6843879371943966,-2.4850752829668226,-0.541901141941542,-0.30253492709317464,-2.1904399622562907,-1.4062517227967322,-1.793786930802508,-1.123643260894446,229
-0.48897269593248427,-0.10584416828092681,0.2770154798543659,1.9574201665288802,1.7494412698832194,1.1986160330451119,2.320233648737323,1.4547429690378553,0.6418316881278708,-0.01013978269387494,1.1989945569544385,-0.12762216300290352,-0.5041650147582972,0.3107400439940215,0.47970800534331776,0.19121279930251514,0.7581384288957642,0.6545175380941051,1.124734855585744,0.6119299069173153,226
1.067760962708779,1.974644272594685,2.0733057214539063,1.1202247526678288,1.5872347876101474,1.1710544010356319,1.7631754680506588,1.9614874939303013,1.4499319247365792,0.34260715702108424,0.21190294555655753,-0.8300580845890738,1.3821301363841159,1.1541443342938773,0.08796314435438675,-0.021286222184238188,0.05424847461698248,1.4814385368030207,0.5685143357583856,-0.11314611518177617,226
1.197488767595551,0.5478872913520084,-0.5055594967248476,0.007430848529536025,0.294353708315971,0.5123313960090176,0.23269138800708802,0.7029063209948164,0.2359777746525154,1.9728700405686104,-0.17695132560018417,1.5486994939349368,0.11429241184577228,-0.41151224880419524,0.09564441613848328,0.5130863171427421,1.0795999828183556,-0.16493690532172672,1.2490665011942106,1.820980877752473,205
-1.4740932142914085,-1.5421446744817497,-0.2876272247660761,-2.11415752945375,-1.7713935512204877,-0.7858214716375754,-1.854850872723144,-1.5294192331065437,-2.0530382973484884,-2.2553263854742394,-1.4365732808856981,-1.1586552275683657,-1.9266170959476585,-2.6015675882568576,-1.0335025361237307,-0.7775327398282679,-2.4620195509150338,-1.904644288610006,-1.944293659696972,-1.6909399041015591,171
0.881277243184044,0.3808756045844701,0.13833130678969488,0.4494284272760548,0.6807867984371072,0.5895039656355668,0.40950507675746434,0.5604879251100091,1.540121683286658,-0.8681728792978377,-1.5329559634801013,-0.28953959577531035,0.3462139468222981,-0.5652820917870442,0.5334769078319949,0.35371205102767855,-1.0708669641120876,-0.08653807474435754,-1.1492255048849238,-0.815175711150577,263
1.3231625785796108,0.9296282896778074,-0.6772637109953906,0.5014281424227047,1.0099705418736349,0.9229997129502944,0.7384165622823562,0.4412539192529633,0.7410404225329571,0.31877290433764227,-0.17695132560018417,-0.24906023758220863,-0.14339818257259015,-0.6677953204422746,0.710146158866219,0.7474602379001896,-0.31986626486189507,-0.3684005370582323,-0.7664149118272714,-0.558119419697356,241
0.5934436760915198,0.5860613911845877,1.3501668190452685,1.2814238696224425,0.7094114717794148,0.9836353033711539,0.7840459013147101,0.6995942652765634,0.8077808438600164,-0.33905246972539554,0.8334050712515166,-0.22286771169255498,-0.6536255595209469,-0.7842876257323098,0.6794210717298316,0.7380852810698924,-0.009489592109045944,-0.1798700159078919,0.24132579468346957,-0.08478128302142114,217
-1.4619312325832732,-0.09630064332278031,0.01615715432796455,-1.4693610616353006,-0.5548449341724573,-0.2015148730365609,-0.7255247316723622,-0.542426629067666,-0.16626854848083755,-1.5021640006774302,-1.4266026585483453,-0.9324470494304493,-0.7103174902929864,-1.3248119222780714,0.06491932900209581,-0.13691068975791143,-1.9022330518429302,-0.44866600645887045,-1.2244788693321558,-1.4675668508387576,211
-0.0876272995640342,-0.47326987916950775,-0.7763238346130115,-1.0845631695500957,-1.0032981498685956,-0.8602378780631751,-1.7027530759486285,-1.1816533826901603,-0.9906029416285581,-0.7585353169539963,-1.2770433234880594,-0.08476166609256273,-1.2772367980133845,-0.8308845478483246,-0.2961004448504478,-0.6744082146949916,-1.2759372657523647,-0.9955911816771831,-0.9103778699002337,-0.655623530248578,200
-0.0876272995640342,0.36656031714725207,-0.21168112999256947,-0.26816764174770336,-0.7504468686782204,-0.27868744266311013,-0.389008356308746,-0.7212776378532324,-0.47110993238010407,-0.8062038223208837,0.15207921153244122,-0.6824274841201151,-0.8391627875021676,0.7534108040961565,-0.864514556873603,-1.0087816749756155,0.6777730404151143,0.4137211298921879,0.5325235962401451,-0.18228539357264312,223
1.505592304201635,1.2588799007338092,0.9968523781424197,1.5102226162676977,1.5442977775966893,0.8237778377161602,1.8772488156315448,1.1831544001412528,1.271356202807421,0.26633754843406715,0.8334050712515166,0.38432266120396386,0.18644577828291406,1.340532022757933,-0.18088136808899713,0.1568379575914219,1.3872054352787673,1.0129121921620774,0.6601271272593625,0.8707590003805593,241
-0.971397970355168,-0.7309450530394226,-0.14894305170140507,0.08023044973484517,0.05104398490636288,0.15127401668480592,-0.2787374536472221,0.15641712748335357,-0.35025565592299795,-0.4343894804591669,-0.24674568196165317,-0.27287162475461985,0.6863655314545366,-0.5093657852478252,0.13405077505896726,-0.2775350422123797,-1.1235201496683778,-0.9750581546212056,-0.9201935261324815,-0.8453133453209551,225
0.9137091944057377,1.4545221623757836,1.1157245264835656,0.9746255502572123,1.2437387075024693,1.7553609996366424,1.3087833001867917,1.6335939778234265,0.8691098796740707,1.7535949158809312,1.3485538920147244,1.2058155186521968,0.8306722643288201,0.3200594284172258,1.7471178497192719,1.925579812907626,1.7169806500786675,0.26625666285380245,1.5827988130906236,1.8617553239829847,216
-0.9551819947443203,-1.5994058242306186,-1.5588988111922248,-1.0169635398594523,-1.2847741044012748,-2.208001683326833,-1.278780467439664,-2.016291423689481,-1.611108480453101,-0.2341817579182453,-1.5429265858174541,0.43670771298327116,0.5420587985802549,-0.6677953204422746,-0.15783755273670755,-0.21816031562049368,-1.0459259814801654,-0.5363980311525925,-1.2375664109751499,-0.446432893065954,214
0.5691197126752492,0.638550778454385,1.4360189261805423,1.323023641739761,0.8191393862582551,0.6914820040706466,0.8391813526454734,0.5505517579552597,0.800565663176009,1.848931926614706,1.3053478618861944,1.2296269058246114,1.4130530077143186,1.2985947928535186,1.5474047833327582,1.400582230410944,1.276356623581324,1.4665054262168555,1.3537668343381815,1.622427052629985,239
-0.9470740069388973,-0.5877921786672488,0.3661695911102242,-0.07576869570510089,-0.6836559642128383,-0.15741626182139104,-1.7198640780857621,-1.3704405586304858,-0.48914788409011883,-0.3914878256289706,-1.1441016923233598,1.2010532412177153,-1.8647713532872512,-2.4012008231579975,-1.4329286688967582,-1.6650286530964686,-1.220512859903641,-2.1883733897471522,-0.6355394953973077,0.34423680340395807,197
0.37452800534509106,-0.7977497277464379,0.21097539744261712,0.8758260914785783,0.01764853267367177,0.4406711527843636,0.14143270994238027,0.36838869345143554,-1.2070583621487483,-1.6690037694615343,-1.9450750200906677,-0.601468767733915,0.011216174078427671,-1.567115917281346,-1.325390863919404,-1.0806563440078996,-1.7221037328345834,-0.9694582381513933,-1.9868281700367096,-1.520750911139424,196
-1.1903136411015953,-0.6068792285835384,0.5741958507072331,1.39582324294507,1.1578646874755496,0.8237778377161602,1.3392028595416943,0.4975588664632356,-0.38813535451403,-0.2532491600649996,0.15207921153244122,1.6463261813418306,0.27921439227352435,0.371316042744841,-0.16551882452080408,0.22871262662370592,-0.08708376029725823,0.3689217981336897,-0.19056307953542206,1.1313608958538264,216
-0.987613945966014,-1.0315660892209917,-0.8093438758188836,0.7614267181559506,-0.39740923078977203,-1.5134485566878941,-0.31866312530053137,-1.1982136612814158,-2.044019321493481,0.20436849145711322,-1.1873077224518898,1.2820119576039186,1.0007480566449403,0.403933888226051,1.063484660934666,0.8662096910839637,0.08750311812621743,0.09825916875943955,-0.2560007877504015,0.6987972054084035,196
-0.8051842203439913,-0.3492040547136236,0.07559322849853517,0.23622959517479308,0.4565601905890397,-0.07197520259199697,0.49125764252376536,-0.19134872293302974,1.069331143655246,1.724993812660798,1.3186420250026663,1.2081966573694392,0.6915193433429047,0.23618496860840058,1.7394365779351755,2.044329266091398,1.719751870371105,0.16545816639718416,1.5239048756971412,1.8192080757424522,202
