0,1,2,3,4,5,6,7,8,9,ttl_pts
2.7512332022814823,-2.139968854827895,-1.5013541915384259,-0.23210274987419113,0.9184825803727371,0.08255372982006279,-0.5152373178495535,-0.1411506642470895,-0.2456160652600845,0.0451594360511649,244.0
0.04897900624098838,-0.24447691605439106,-0.0645476004079014,0.316674092437469,2.14155891316019,0.6244179396711255,-0.3457372016007568,0.5387531719380675,0.11902218482406406,-0.1768613885115184,227.0
-1.3560345617128091,-7.226466555443626,-2.9591154215919957,-5.044511605055855,-4.317686837983154,-0.8757846337846464,0.7897579674979219,1.3617637412014298,3.055548425822567,0.06997431776027073,235.0
0.7556036717376576,1.1491933130267962,-1.7119109181447771,-1.3239679203331747,1.1306340190653406,2.2909118885953768,0.5220312790326029,1.6719848658373655,-0.8852740949056972,0.034057164377666496,186.0
2.6745738829574783,-0.13959793427826062,-0.5717808274040254,0.4747543830960878,-1.6758925068454518,1.3141212341369128,0.7720911153625346,-0.5461604934069941,-0.7051369751381611,0.02316641908857208,209.0
0.48889765367471627,-0.2803005012735024,-0.9678694033332729,0.8543524100171637,0.3562948593100826,-0.9955566736428113,0.3524245720846041,-0.13940925994365577,-0.15218762918413456,-0.2888446673808898,213.0
0.29208105516477717,-0.9411438280589417,-0.33534805362559483,-1.0018370011727944,-0.18059302620636036,0.6753037875658429,0.6933166310400097,0.33043092482587255,-0.1629674149491812,-0.5294357544512273,231.0
2.5572656375817377,-1.4683536767785386,-0.4812459179026222,-0.2200408394921362,2.3755106482300032,0.22773173654426068,1.4718112135744617,0.38494648730200987,0.40235866377663587,0.1579537017578744,231.0
-1.1378721416527828,-0.9117843473512642,-1.1597421659712748,-0.6209922753394354,0.14771439708983936,0.09968223431475062,0.20702526997465073,0.2914468623507758,-0.16536269981214494,-0.6932239389779242,232.0
1.522767160928146,-1.202400572575617,0.6931567023678561,1.1372207666326135,0.6359392437831677,-0.5232811180329698,-0.3482201773577623,1.5931400817683603,0.43730132741299343,-1.2991248300438876,233.0
2.0089126503708274,1.4276093782197163,2.87018354931678,-1.8128080740970818,0.5172117028212929,-0.9146062809201353,0.4202230539339789,0.6264357251910437,-0.8888784207411047,0.15669958365730896,196.0
0.9246884825606642,-0.7892942243612409,1.4260719221611875,0.5304176090745983,1.6020782398074047,0.790824326456788,-0.1997100330996528,-0.9575154247929799,1.2747517865864109,0.22619751365038937,218.0
0.4180884883395722,-0.3045683512627459,-0.985281199711997,-1.8488679875881553,1.3897792969288132,-1.0434406340838347,0.06856406519720674,1.081486055118248,0.6563083848360296,-0.17272475220348077,213.0
2.0008747789651604,1.2627620615998327,0.6355499797341678,-1.6717019562890798,-0.9499921561658403,-2.3957614111157435,1.380981400348287,-0.4351420564697894,-1.4436572547807627,-0.7225230793230277,213.0
-0.24891540042657923,1.97171462831911,-1.9213596307508236,0.4778518721840689,1.055234024293517,-0.673390574862858,-1.2118329949734212,-0.7152221673665261,0.15326618200457354,0.15731869293556616,211.0
-0.8244581988818005,-1.8589352589502286,-0.6602158606028607,-0.598799178889176,-0.048561683490759365,2.874966019872237,0.5848778148269571,-0.4543054305747747,0.05179751561711322,-0.36199490365292325,251.0
0.4786360285141109,0.4261830339001495,-0.15463532228553953,1.3431336377131313,-0.7933573375634723,-0.15939349935980093,0.9907803158901478,-0.2752505056415851,-0.3246485139526217,-0.33887699668899807,227.0
-0.34314538833567276,-1.947231290856266,-0.2482113691817097,0.02078592267114655,0.018518020112548033,-0.7228513347764666,-0.29442557795740654,-0.9457296326603097,-0.7674928731513281,-0.41254019084027854,223.0
-0.5535452245284889,1.1955039203743048,-0.10726232980758432,-1.4229226555304004,-0.535870186707173,-0.8174254405983588,-0.5138972171510423,0.44480877868227525,-0.642302157653505,0.18552628303508628,231.0
-0.8575874393400335,-0.0025595403716546596,-0.8355315414828616,0.5669219727217109,2.086534470789979,0.20784698719536882,-0.676624808607006,-1.2245030791598768,0.5877644473396679,0.2788462780131505,186.0
0.34958642617266156,-1.4238574335311847,1.0407917453317423,-0.5844305250627481,-0.9212400231801408,0.20721588320003825,-0.4049385628419721,-0.08787581868691512,0.0225753619212448,0.4972349523742435,227.0
-1.5409542659345643,-0.6449299004262085,-0.8382772261840317,0.5436331673880392,1.1478345519835047,0.6381730196834712,-0.266477249654902,-0.3917869768088546,-0.15359383568145493,0.1720707050459513,219.0
