ast,def_rtg,efg,fg,fg3,fg3a,fg3a_per_fga_pct,fga,off_rtg,opp_ast,opp_efg_pct,opp_fg,opp_fg3,opp_fga,opp_pts,opp_trb,pace,pts,ts_pct,ttl_pts
-0.035786600629330464,-1.2498582520203623,-0.2959157397222277,-0.4210116778743316,-0.3097196722636896,-0.37277595796158075,-0.23221025476990892,-0.08839440922443127,0.08186218037454288,-0.5215675245029848,-0.34138391142636365,-0.40924812377285386,-0.5442729491661145,-0.20612551350092323,-0.8751656037715456,-0.9597218076205387,-0.4098707678625596,-0.16969674384324285,0.17246695555919944,217.0
0.18853426965400835,-1.0391426086262585,-0.527946580804078,-1.1606342956806992,-1.3086802183975046,-1.1456840861426478,-1.3141664290523933,-1.456055383351363,-0.9060217151699304,-0.7272683642742896,-1.1047211408497672,-0.8828051681410957,-1.0208022160730077,-0.6745271666654439,-1.1714958134487017,-0.8236796118980871,-0.8605461034932199,-1.1036220860136472,-0.31844801935791095,198.0
0.09199111029155767,0.3895733068110409,0.8642384656870236,-0.1267532170266453,-0.5657983909426625,-0.7568474445916299,-0.5026992983405303,-0.9307710747873958,0.5440559909954931,0.05501816273476692,0.6763990611381745,-0.13037564208933264,-0.6585285043894042,-0.7099654496351265,-0.38316338262503113,-0.6930791040045325,-1.051741700427438,-0.2812921324277572,0.908839417934865,206.0
0.4213736539987401,-0.34314245317300573,-0.527946580804078,0.024352479084345943,-0.3933889565845422,-0.647248881409358,-0.7731883419111512,0.44970171174354173,-0.5545772201929748,0.9432717890199518,-1.1047211408497672,-0.08565081012122039,-0.48017836940670716,0.38245814277817447,-0.22229841165743164,0.8850103663759052,-0.06541520830646397,-0.3526400038178567,-1.0548204817335765,196.0
0.5832254211652,-0.2649222522161018,0.40017678352332303,0.6817948060233314,-0.005467729278771063,0.07800769756202491,-0.14204724024636847,0.5185652034150396,0.13502185188366012,0.7780877813248119,-0.5958296545674981,-0.44081859339740825,0.5815622779121608,-0.011985354623528512,-0.21195037258934188,0.08780309944233705,0.03170001553313758,0.029711409529084243,-0.31844801935791095,213.0
-0.31973706934241786,-1.6265922811189109,0.40017678352332303,-1.2984851061679061,-0.7458141238754056,-0.9369703006042336,-0.7731883419111512,-2.136682917313841,-0.46745442521969527,-1.3287874866358356,-0.5958296545674981,-2.169301805341488,0.1496205447509414,-1.8578576588705529,-1.4988701403301299,-1.3841734582745884,-0.7239778199687765,-0.868539996946269,0.17246695555919944,197.0
0.14026268997278302,0.2059952841570851,-0.7599774218859282,0.172807198070563,0.9656030554147594,0.9157219326682622,0.7595829049890351,0.656292186758031,0.32255735970749544,0.05190148334429321,0.1675075748559054,0.3773827443721737,0.8602343638226247,0.6998618945936074,0.29228134927400984,0.7516890145678964,0.28966232885708726,0.3553504122838971,-0.8093629942750212,209.0
-1.938254741007017,-1.1572710753775006,-1.456069945131479,-1.3992222369085567,-0.9816093796887178,-0.6205640138519352,-0.5928623128640708,-0.302992266991422,-1.411038594506563,-0.9703693567312879,-2.1225041134143026,-1.4195031517584389,-1.3273415105745179,-0.26621651505821176,-1.0106308424811024,-0.1625145406869705,-0.7285300960862581,-1.2060703115994313,-1.3002779691921316,193.0
-0.035786600629330464,-0.3894360414944366,0.40017678352332303,-0.55090955698728,0.8540440096536234,0.6078929247737057,0.9399089340361151,-0.9019444968783961,0.39639023680349467,-0.7989519902551961,-0.34138391142636365,-0.7223219475496359,-0.26281414239654544,-1.0242876116271116,-0.9974606109398967,-0.30127758032387636,-1.1352000959145994,-0.559365887589172,0.17246695555919944,177.0
-0.9302305770755575,-0.3479314450683265,-2.152162468377027,-0.46607828899515,-1.2072629040691985,-1.1027976918539324,-1.3141664290523933,-0.009922058249937958,-1.1851099905928053,-0.8581688986742121,-1.1047211408497672,-0.19088570886971276,-0.8201583142174734,0.1713692398718026,-0.0896553654209909,1.004727498611662,0.18495997815501497,-0.6005281210834591,-1.791192944109242,190.0
-0.14936678811456705,-0.9114361580843796,-0.7599774218859282,-0.8001014067141553,-0.6165070481068153,-0.7244443911290455,-0.5026992983405303,-0.8923356375753961,-1.007911085562409,-0.1506826770365379,-0.8502753977086327,-0.16983872912002473,-0.7644238970353808,0.40094768171888434,-0.8873951044883802,-0.7556585140368614,-0.43870184993994155,-0.9115316630403032,-0.5639055068164661,216.0
-0.7087492114793489,0.07509617235165746,-0.2959157397222277,-0.5403056484882623,-0.29450707511444363,-0.7292095460500135,-0.7731883419111512,-0.3190070324964295,-1.0935572229937698,-1.6061719523880513,0.6763990611381745,-1.0590736235448308,-0.7978645473446362,-1.9965292009258442,-0.016278361119980832,0.1748701047047081,0.1121235602753095,-0.7185265237670844,-0.8093629942750212,185.0
0.7564352070801832,0.4518302014502106,1.0962693067688738,0.2602894431874445,-0.2285858208010447,-0.3708698959931938,-0.051884225722828005,-1.0717010112313887,1.1273357200538894,0.46641984227737876,0.1675075748559054,0.5062954953390828,-0.6975425964168693,0.02345292834616289,-0.014396899471236027,-0.1951646676603601,-0.5100208424471503,0.38919491537920103,0.908839417934865,197.0
1.188039919524079,-0.3271791468552669,0.6322076246051733,0.8408534335085699,0.2632881536912398,0.03893342721008476,-0.14204724024636847,0.8901077631310216,0.25758442786301644,0.15475190322994561,-0.08693816828522913,0.01432234368985932,-0.13462498287773175,0.49955855606931227,0.1389422249013869,1.015610874269452,0.49299732877125785,0.5035344528633346,0.908839417934865,213.0
0.49520077586414024,0.5204724186164731,0.8642384656870236,0.24968553468843063,0.10862674934057312,-0.013483276920567501,0.03827878880071245,0.24311123672905247,0.4436432781449373,1.0305388119532335,1.439736290561578,-0.1751004740574449,0.19978152021482481,-0.2847060539989173,0.1822158428224961,0.2782621734537701,-0.1716349843810287,0.17515130120890254,0.908839417934865,205.0
-0.23455192872849245,0.39595862933813825,0.40017678352332303,0.019050524834831464,0.25568185511661745,0.21143203534913996,0.5792568759419542,-0.6729333501569055,1.0032964865326102,-1.0825698147883636,-0.34138391142636365,-0.1856239639323001,0.4923872104208122,-0.3740721588789881,-0.18372844785818315,-1.40594020959018,-0.5145731185646318,0.1861278968073798,0.6633819304763098,187.0
-0.4418357708890454,0.2746375013233476,0.16814594244147282,-0.09229051440483697,-0.5784755552337005,-0.7482701657338873,-0.8633513564346916,-0.9964316133578832,1.5038833932434827,-0.24106637936029546,-0.08693816828522913,0.21426865131200004,-0.9678545197500191,-0.045882842681478395,0.003476986191830287,-1.0386262811395623,-0.22777972316330022,0.7441048397299515,1.1542969053934147,193.0
-0.4645518083860939,0.36562834733443716,-0.2959157397222277,-0.272556958888107,-0.6545385409799303,-0.5824427744841885,-0.41253628381698987,-0.3542395166074186,-0.1307765056619387,0.026968048220496872,0.1675075748559054,-0.027771615809546596,-0.3018282344240105,-0.18917676947194173,-0.39915580663935263,-0.2332564824626467,-0.8787552079631463,-0.6554110990758427,-0.07299053189935575,202.0
-0.5185023974415799,0.21876592921127525,0.40017678352332303,-0.2540001190148308,-0.3223968365547277,-0.38993051567706677,-0.8633513564346916,-0.6280920067429164,0.13945182450942026,-0.10081580678894965,0.1675075748559054,-0.3487380569924625,-0.16249219146877855,-0.42029600623075186,-0.22041695000868683,-0.7012416357478799,-0.4204927454700152,-0.2346416011342315,0.17246695555919944,212.0
0.07495408216877379,0.894013786451473,-0.527946580804078,0.22052478631612926,-0.3325385679875585,-0.3842123297719039,-0.14204724024636847,0.08776801133055975,0.36095045579741786,0.17345197957279232,0.6763990611381745,0.8982954931772378,-1.0208022160730077,-0.33092990135068107,0.21325996002676803,-0.2985567364094221,-0.4599458051548528,-0.05352777375936474,-0.07299053189935575,238.0
1.2419905085795628,1.3840872904059474,1.3283001478507241,1.227896093722656,1.0695558026012733,0.9614674199095574,0.9399089340361161,0.2975614394460505,1.4403871189409267,1.432590453324422,1.6941820337027125,1.250832403984708,1.3841378853342967,0.4256004003064946,1.1737461317105016,-0.5189450934797943,0.502101881006221,1.23530749276179,0.908839417934865,253.0
-0.7201072302278722,0.400747621233459,-0.527946580804078,-1.3435517172887246,-1.3314991141213735,-1.328666035107832,-1.133840400005313,-1.2911032986498794,-1.3180091693656049,-0.2317163411888721,0.42195331799703995,-0.6460266459569803,-0.5944339246299974,-1.2353765145334876,-0.39445215251749466,-0.9433967441338439,-0.921243118392973,-1.3368747424812808,-0.5639055068164661,193.0
0.04939853998459495,-0.031857979977166447,0.8642384656870236,1.137762871481019,-1.56222350421827,-0.8245126444693806,-0.8633513564346916,-0.6921510687629053,-0.03036379281137877,0.05501816273476692,0.9308448042793089,1.1350740153613605,-1.7258425934264814,-0.6606600124599148,0.36001396862878815,-1.0957640033429903,0.7752384480551037,0.3489473981847862,0.6633819304763098,207.0
-0.027268086567939536,0.8349495530758565,-0.7599774218859282,-0.031318040535493925,-0.3832472251517114,-0.5710064026738647,-0.8633513564346916,-0.14604756504243083,0.6872917725617314,0.0300847276109728,0.42195331799703995,-0.4013555063667162,-0.7839309430491128,-1.3447729532659924,-0.25240179803733254,-0.42643640038853015,-1.0805727825048201,-0.3206249333222998,-0.8093629942750212,196.0
0.5122378039869282,0.9179587459280767,1.3283001478507241,0.5439439955361169,2.7201225932944557,3.075290142851118,2.923495253554004,0.7187497722275306,1.4595836669858857,0.16098526201089525,1.439736290561578,1.3166042157025195,1.0608782656781583,0.9494706702931274,1.3205001403125218,0.40070014960397726,1.2501925896456643,1.6771154656004836,1.3997543928519698,223.0
0.8785339086268107,-0.40380301718039885,-0.7599774218859282,0.16485426669630068,0.1948314665196333,0.44778371942916917,0.48909386141841477,1.064668707135514,-0.2799189173958558,-0.14756599764606418,-0.08693816828522913,-0.0777581927150827,0.015857943513918546,0.11281903322623807,0.23583749981169505,0.7217597315089649,0.7312331122527844,0.2968085690920219,-1.0548204817335765,222.0
-0.754181286473442,-0.11646350346116324,-0.06388489864037744,-1.2163048153005316,-0.6798928695620067,-0.7206322671922702,-0.3223732692934494,-1.1069334953423868,-0.722916179971851,-0.6057178680457905,-1.1047211408497672,-0.8854360406098094,-0.6975425964168693,-0.7793012206627634,-0.66726409158535,-0.9950927785083749,-0.8044013647109484,-0.9700735062321784,-0.07299053189935575,207.0
0.10334912904008092,0.6449862078948033,0.8642384656870236,0.18341110656958065,0.354563736586716,0.16378048613945645,0.3087678323713338,-0.3574424697084201,0.629702128426854,-0.14756599764606418,0.1675075748559054,0.6115303940875826,-0.6111542497846254,0.216052292311838,0.4672572826071861,0.5040922183530393,-0.021409872504144785,0.48341069426612726,0.6633819304763098,202.0
0.4582872149314402,-2.364097032998283,0.8642384656870236,0.21257185494186695,1.5690360756681814,1.5456754132202781,1.6612130502244387,0.4785282896525415,0.5868790597111756,-0.8238854253789947,-1.3591668839909017,-1.519476305569511,0.3641980509019985,-0.4680606484942396,-1.2251174704379006,-0.5053408739075499,0.3382199407768923,0.4202952695748857,0.4179244430177546,195.0
0.22544783058670842,-3.0201889226571974,-0.06388489864037744,-0.17447080527221157,-0.8142708110470126,-1.2009598832258805,-1.133840400005313,-0.6248890536419013,-0.23561919113825874,-1.2041203110168628,-1.6136126271320363,-1.6931138885045325,-1.6143737590622955,-0.6868535259592534,-2.4029124625515488,-0.13258525762803902,-1.411371513708471,-0.927996556438019,-0.31844801935791095,185.0
-0.6207245661782912,-0.42455531539345387,0.16814594244147282,-0.34943529550597463,-0.8041290796141818,-0.7330216699867882,-0.7731883419111512,-0.5512211323189125,0.030179166407340075,-0.14756599764606418,-0.34138391142636365,-1.3274226153535005,-0.39657674363356826,-1.045858740391265,-0.8657582955278269,-0.4155530247307323,-0.9197256930204764,-0.6078458514824449,-0.07299053189935575,182.0
0.41853414931160776,-0.052610278190221495,0.16814594244147282,0.5996145151559568,0.44330388662398335,0.5116367953701453,0.3087678323713328,0.9541668251510196,0.29745418149485753,0.05813484212524063,-0.5958296545674981,-0.304013225024354,0.3697714926202077,0.35472383436712496,-0.11881802097651803,1.3121828609444015,0.09087960506039827,0.11112116021778874,-0.5639055068164661,235.0
-0.5043048740059263,0.3544540329120236,-0.06388489864037744,-0.5535605341120315,-0.056176386442924386,-0.3870714227244857,-0.3223732692934494,-0.3526380400569201,-0.4984642336000161,0.8061378958390798,0.6763990611381745,0.20637603390586237,-0.9427740320180774,-0.7808420155744962,0.06274302812726097,-0.2114897311470549,-0.1261122232062171,-0.44777049900465776,-0.31844801935791095,198.0
