ast,ast_pct,blk,blk_pct,def_reb_pct,def_rtg,efg,fg,fg3,fg3_pct,fg3a,fg3a_per_fga_pct,fg_pct,fga,ft,ft_pct,ft_rt,fta,fta_per_fga_pct,off_rtg,opp_ast,opp_blk,opp_efg_pct,opp_fg,opp_fg3,opp_fg3a,opp_fg_pct,opp_fga,opp_ft,opp_ft_pct,opp_ft_rate,opp_fta,opp_orb,opp_pf,opp_pts,opp_stl,opp_tov,opp_tov_pct,opp_trb,orb,orb_pct,pace,pf,pts,stl,stl_pct,to,to_pct,trb,trb_pct,ts_pct,ttl_pts
840.0,4753.9775,20.0,43.86999999999999,5068.259999999999,12631.502499999999,0.23920000000000002,1785.0,32.0,0.051300000000000005,625.25,0.0735,0.2112,8448.0,361.0,0.6237,0.042,563.5,0.06760000000000001,10809.125,675.0,12.0,0.2652,1903.5,72.25,598.0,0.22089999999999999,8613.0,475.0,0.6391,0.055099999999999996,747.25,165.0,473.0,13911.75,78.75,247.0,167.48,2782.0,72.25,315.55500000000006,11062.2,543.25,11988.0,114.0,103.69500000000001,180.0,134.33,1722.0,1918.0175000000002,0.28,236.0
545.75,3963.9900000000002,52.5,112.32000000000001,6679.8225,8638.8125,0.23650000000000002,1376.0,51.0,0.098,483.0,0.06760000000000001,0.195,7093.0,210.25,0.5256,0.028900000000000006,410.0,0.0576,9010.5375,512.5,22.5,0.20579999999999998,1377.0,30.25,399.0,0.17550000000000002,7786.5,204.0,0.5036999999999999,0.026600000000000002,404.25,76.0,370.0,8849.25,103.5,214.5,171.6375,1975.0,45.0,239.5,10215.554999999998,346.5,9210.5,84.0,82.60000000000001,272.25,224.84,2029.5,2504.7799999999997,0.2622,176.0
636.4100000000001,4233.7449,58.31,183.2181,6030.871,11069.8571,0.261,1486.3689000000002,86.9011,0.11699999999999999,735.9589000000001,0.105,0.2142,7106.9400000000005,296.2289,0.567,0.0425,531.09,0.0768,11647.2809,513.5899999999999,16.65,0.2352,1356.79,124.5189,909.09,0.18059999999999998,7711.858899999999,273.0,0.5236000000000001,0.036,525.73,108.29,449.73,10346.99,23.310000000000002,159.96,127.92000000000002,2131.4189,63.3,325.30890000000005,9347.646999999999,465.5889000000001,10905.5811,58.8289,61.84,124.2411,108.94500000000001,1916.8200000000002,2372.487,0.306,202.0
460.8811,3429.747,18.68,47.74,4953.5031,10756.614000000001,0.215,1330.0,87.96000000000001,0.1085,832.08,0.10800000000000001,0.1716,7771.71,259.95,0.4964,0.034,520.74,0.0675,10522.5161,394.5789000000001,26.4789,0.2295,1528.45,51.31,568.08,0.18400000000000002,8119.71,193.2111,0.5548,0.0252,369.6488999999999,185.8689,433.40000000000003,9915.69,49.0,192.86110000000002,150.66,2303.8911,154.0,715.8899,9228.9549,362.60999999999996,9725.1189,59.0589,63.647999999999996,177.6889,142.417,2023.2311,2344.9749,0.2538,204.0
389.5,2946.255,32.5,83.16000000000001,5657.945000000001,12521.25,0.245,1314.0,75.0,0.1271,588.0,0.087,0.198,6764.5,400.0,0.5249999999999999,0.06,781.75,0.1184,11160.759999999998,550.0,15.75,0.2652,1558.0,66.0,585.0,0.2115,7290.0,393.75,0.5159,0.05600000000000001,765.0,115.5,624.0,11547.25,37.5,143.0,118.45,1956.5,104.5,527.2800000000001,9206.47,646.25,10248.5,22.5,24.492499999999996,187.5,159.11999999999998,1763.75,2380.63,0.29150000000000004,215.0
567.4100000000001,3681.7010999999998,30.0,90.47000000000001,6656.661,10219.0671,0.22440000000000002,1533.87,37.32,0.0798,462.0,0.0575,0.189,8031.7089000000005,353.8711,0.646,0.045,540.2888999999999,0.069,11039.72,473.40000000000003,15.8911,0.225,1288.8711,51.03,633.25,0.1845,6881.8711,423.24890000000005,0.6156,0.0648,662.76,60.69,386.9089000000001,9919.0,56.0,208.8811,172.0119,2093.2,96.0,403.76700000000005,9694.039999999999,480.0,10783.8511,96.7,97.61399999999999,113.63,91.859,2045.8088999999998,2432.1849,0.26880000000000004,177.0
520.08,3319.7999999999997,21.65,58.08,5765.681999999999,11600.7385,0.2448,1573.1999999999998,66.0,0.08960000000000001,703.0,0.0861,0.1936,8039.7,326.725,0.6478,0.0399,498.74,0.065,11176.146,691.75,53.36,0.255,1617.0,78.03,741.0,0.20700000000000002,7929.455,344.0,0.6391,0.045,537.4200000000001,124.63,476.74,11682.025,96.305,214.62,164.05200000000002,2240.16,114.03,512.85,10058.65,479.92499999999995,11260.99,78.03,76.34349999999999,183.37,142.263,2115.0,2428.228,0.28600000000000003,218.0
845.7650000000001,4891.575,22.155,57.067499999999995,6413.427500000001,11914.681999999999,0.255,1714.365,80.0,0.17200000000000001,467.59,0.0546,0.2116,8277.0,321.235,0.6314,0.0391,535.5,0.0667,12520.17,746.76,39.0,0.2862,1728.135,92.475,697.0,0.22540000000000002,7571.0599999999995,187.795,0.615,0.027,324.555,64.185,437.265,11400.0,51.31,171.96,147.2955,1701.885,155.0,716.8924999999999,9279.634,355.775,12078.795,56.355,58.38,168.0,129.149,2278.17,2807.1600000000003,0.29680000000000006,219.0
388.5,2525.6389999999997,22.5,48.2735,6810.1,10643.573999999999,0.24300000000000002,1537.5,63.0,0.12,540.5,0.06760000000000001,0.20159999999999997,7869.0,569.24,0.6396,0.072,900.0,0.11599999999999999,10921.92,450.09000000000003,30.355,0.22089999999999999,1590.695,47.645,645.915,0.18489999999999998,8645.0,500.27,0.664,0.057999999999999996,791.245,61.65,639.2650000000001,11970.805,125.71,151.71,108.07649999999998,1820.13,85.455,455.252,10381.2,587.5949999999999,12246.3,53.805,46.132,280.235,200.39399999999998,2518.6349999999998,2925.1620000000003,0.3016,228.0
454.93499999999995,3470.545,16.65,53.94,5556.269499999999,12456.576,0.255,1350.5,45.5,0.0992,446.59999999999997,0.0728,0.2162,6265.74,489.92999999999995,0.5459999999999999,0.081,890.1,0.1482,12573.718,444.40500000000003,42.64,0.27040000000000003,1362.375,56.7,466.75000000000006,0.216,6214.724999999999,405.27,0.5548,0.06440000000000001,736.5799999999999,95.37,653.4150000000001,10365.68,43.980000000000004,164.71,151.5105,1482.0,99.0,641.275,8343.72,520.08,10485.164999999999,36.0,43.4245,143.535,133.12,1511.865,2528.7245000000003,0.31360000000000005,209.0
246.5,2125.92,18.68,53.6,6230.721500000001,10127.484,0.216,1183.215,49.0,0.08,634.76,0.0928,0.17629999999999998,6670.29,414.0,0.574,0.0624,759.0,0.1178,10734.136999999999,329.93999999999994,14.01,0.23,1190.0,51.315,425.5,0.1892,6372.93,294.60999999999996,0.6232,0.0462,472.5,80.0,569.24,8748.635,37.980000000000004,208.0,195.76500000000001,1911.0,125.715,583.1099999999999,8576.556,383.56500000000005,9258.67,63.0,73.0485,143.3,130.2045,1956.0049999999999,2524.1355,0.2597,163.0
520.9589,3363.5691,12.4689,29.9889,5491.304,10367.322,0.2208,1545.46,26.65,0.07020000000000001,372.6488999999999,0.046000000000000006,0.189,7921.0,189.0189,0.6162000000000001,0.023800000000000005,309.28,0.039599999999999996,10348.7229,478.5711,15.5411,0.2107,1392.1200000000001,38.35,521.8711,0.18000000000000002,7771.71,276.9989,0.6080000000000001,0.0352,439.91999999999996,160.5289,328.60999999999996,9528.4589,72.2211,152.9011,125.6451,2309.85,102.63,489.462,9185.584099999998,331.98889999999994,9536.67,74.64,80.7191,151.0289,126.568,2180.7989,2412.7619999999997,0.26,181.0
482.1575,3240.846,32.6025,85.38250000000001,5983.251999999999,10382.2155,0.2499,1498.4625,79.135,0.15300000000000002,489.92999999999995,0.0648,0.198,7495.785,297.3225,0.561,0.04,527.085,0.072,12080.286,395.0,25.5,0.20700000000000002,1210.0525,46.019999999999996,459.0875,0.168,7035.5175,394.60499999999996,0.6068,0.0576,630.5,94.5,421.84749999999997,9269.31,49.0575,147.29,128.1696,1794.0,137.5,687.4241,8933.827899999998,494.5,10802.137499999999,38.527499999999996,43.3384,157.205,130.5035,2205.1575000000003,2735.6404,0.2856,205.0
