a_ast,a_ast_pct,a_blk,a_blk_pct,a_def_reb_pct,a_def_rtg,a_efg,a_fg,a_fg3,a_fg3_pct,a_fg3a,a_fg3a_per_fga_pct,a_fg_pct,a_fga,a_ft,a_ft_pct,a_ft_rt,a_fta,a_fta_per_fga_pct,a_off_rtg,a_opp_ast,a_opp_blk,a_opp_efg_pct,a_opp_fg,a_opp_fg3,a_opp_fg3a,a_opp_fg_pct,a_opp_fga,a_opp_ft,a_opp_ft_pct,a_opp_ft_rate,a_opp_fta,a_opp_orb,a_opp_pf,a_opp_pts,a_opp_stl,a_opp_tov,a_opp_tov_pct,a_opp_trb,a_orb,a_orb_pct,a_pace,a_pf,a_pts,a_stl,a_stl_pct,a_to,a_to_pct,a_trb,a_trb_pct,a_ts_pct,h_ast,h_ast_pct,h_blk,h_blk_pct,h_def_reb_pct,h_def_rtg,h_efg,h_fg,h_fg3,h_fg3_pct,h_fg3a,h_fg3a_per_fga_pct,h_fg_pct,h_fga,h_ft,h_ft_pct,h_ft_rt,h_fta,h_fta_per_fga_pct,h_off_rtg,h_opp_ast,h_opp_blk,h_opp_efg_pct,h_opp_fg,h_opp_fg3,h_opp_fg3a,h_opp_fg_pct,h_opp_fga,h_opp_ft,h_opp_ft_pct,h_opp_ft_rate,h_opp_fta,h_opp_orb,h_opp_pf,h_opp_pts,h_opp_stl,h_opp_tov,h_opp_tov_pct,h_opp_trb,h_orb,h_orb_pct,h_pace,h_pf,h_pts,h_stl,h_stl_pct,h_to,h_to_pct,h_trb,h_trb_pct,h_ts_pct,ttl_pts
18.0,54.5,8.0,10.3,70.2,105.8,0.52,33.0,4.0,0.33,12.0,0.18,0.49,67.0,24.0,0.83,0.36,29.0,0.43,99.4,23.0,8.0,0.47,40.0,6.0,13.0,0.44,91.0,14.0,0.88,0.15,16.0,14.0,21.0,100.0,11.0,14.0,12.5,41.0,5.0,15.6,94.5,20.0,94.0,7.0,7.4,21.0,20.8,38.0,48.1,0.59,23.0,57.5,8.0,14.5,84.4,99.4,0.47,40.0,6.0,0.46,13.0,0.14,0.44,91.0,14.0,0.88,0.15,16.0,0.18,105.8,18.0,8.0,0.52,33.0,4.0,12.0,0.49,67.0,24.0,0.83,0.36,29.0,5.0,20.0,94.0,7.0,21.0,20.8,38.0,14.0,29.8,94.5,21.0,100.0,11.0,11.6,14.0,12.5,41.0,51.9,0.51,194
11.0,35.5,6.0,10.0,75.6,95.9,0.38,31.0,0.0,0.0,13.0,0.16,0.38,81.0,9.0,0.69,0.11,13.0,0.16,83.1,10.0,2.0,0.4,28.0,5.0,16.0,0.37,76.0,21.0,0.84,0.28,25.0,11.0,15.0,82.0,9.0,12.0,12.1,44.0,15.0,31.3,85.5,22.0,71.0,7.0,8.2,16.0,15.6,49.0,52.7,0.41,10.0,35.7,2.0,2.9,68.8,83.1,0.4,28.0,5.0,0.31,16.0,0.21,0.37,76.0,21.0,0.84,0.28,25.0,0.33,95.9,11.0,6.0,0.38,31.0,0.0,13.0,0.38,81.0,9.0,0.69,0.11,13.0,15.0,22.0,71.0,7.0,16.0,15.6,49.0,11.0,24.4,85.5,15.0,82.0,9.0,10.5,12.0,12.1,44.0,47.3,0.47,153
17.0,47.2,3.0,4.2,70.0,105.1,0.49,36.0,4.0,0.31,13.0,0.17,0.47,77.0,18.0,0.64,0.23,28.0,0.36,100.8,17.0,5.0,0.48,37.0,2.0,8.0,0.47,79.0,22.0,0.79,0.28,28.0,12.0,20.0,98.0,5.0,16.0,14.9,46.0,7.0,17.1,93.2,27.0,94.0,12.0,12.9,13.0,12.7,35.0,43.2,0.53,17.0,45.9,5.0,7.8,82.9,100.8,0.48,37.0,2.0,0.25,8.0,0.1,0.47,79.0,22.0,0.79,0.28,28.0,0.35,105.1,17.0,3.0,0.49,36.0,4.0,13.0,0.47,77.0,18.0,0.64,0.23,28.0,7.0,27.0,94.0,12.0,13.0,12.7,35.0,12.0,30.0,93.2,20.0,98.0,5.0,5.4,16.0,14.9,46.0,56.8,0.54,192
23.5,59.85,5.0,8.55,77.1,84.85,0.54,39.0,8.5,0.61,14.5,0.18,0.49,79.5,20.0,0.79,0.25,25.5,0.32,116.35,21.5,4.0,0.41,29.5,7.5,23.0,0.36,81.0,11.0,0.59,0.14,18.5,11.5,23.0,77.5,8.5,15.0,14.35,38.0,11.5,30.7,91.35,18.0,106.5,7.5,8.25,15.5,14.6,50.0,57.05,0.58,24.0,80.0,5.0,8.2,61.1,125.0,0.42,30.0,5.0,0.23,22.0,0.28,0.39,78.0,14.0,0.61,0.18,23.0,0.29,84.4,28.0,3.0,0.57,41.0,10.0,19.0,0.51,80.0,25.0,0.76,0.31,33.0,14.0,19.0,117.0,7.0,16.0,14.5,51.0,10.0,21.3,93.6,29.0,79.0,9.0,9.6,18.0,17.0,32.0,38.6,0.45,196
23.0,56.1,6.0,10.2,75.6,107.4,0.54,41.0,7.0,0.41,17.0,0.21,0.5,82.0,19.0,0.7,0.23,27.0,0.33,112.6,18.0,5.0,0.49,36.0,9.0,23.0,0.44,82.0,22.0,0.69,0.27,32.0,11.0,26.0,103.0,10.0,13.0,11.9,39.0,8.0,22.2,95.9,24.0,108.0,8.0,8.3,13.0,12.2,42.0,51.9,0.57,18.0,50.0,5.0,7.7,77.8,112.6,0.49,36.0,9.0,0.39,23.0,0.28,0.44,82.0,22.0,0.69,0.27,32.0,0.39,107.4,23.0,6.0,0.54,41.0,7.0,17.0,0.5,82.0,19.0,0.7,0.23,27.0,8.0,24.0,108.0,8.0,13.0,12.2,42.0,11.0,24.4,95.9,26.0,103.0,10.0,10.4,13.0,11.9,39.0,48.1,0.54,211
16.0,64.0,4.0,8.0,60.6,115.1,0.36,25.0,3.0,0.25,12.0,0.16,0.34,74.0,26.0,0.84,0.35,31.0,0.42,94.7,23.0,11.0,0.54,35.0,7.0,22.0,0.49,72.0,19.0,0.66,0.26,29.0,13.0,23.0,96.0,7.0,15.0,15.0,46.0,14.0,29.8,83.4,24.0,79.0,6.0,7.2,13.0,12.9,34.0,42.5,0.45,19.5,60.45,6.5,10.5,73.45,95.8,0.49,32.0,5.0,0.26,18.5,0.26,0.46,70.0,21.5,0.69,0.31,31.0,0.44,103.3,16.0,2.0,0.41,29.0,3.0,13.0,0.39,74.0,23.5,0.73,0.32,32.5,12.0,26.0,84.5,8.0,14.5,14.05,35.0,10.5,31.45,88.15,24.5,90.5,7.5,8.5,18.0,17.65,43.5,55.35,0.54,175
16.5,48.1,2.5,3.65,73.75,96.1,0.46,33.0,6.0,0.41,15.0,0.19,0.43,77.5,25.0,0.87,0.32,28.5,0.37,107.85,17.0,5.5,0.41,33.0,2.0,14.5,0.4,82.5,18.5,0.76,0.22,23.5,12.5,22.0,86.5,7.0,12.0,11.55,44.5,9.5,22.75,89.5,19.0,97.0,7.0,7.9,11.0,10.9,44.5,50.1,0.54,23.0,65.7,5.0,7.7,78.9,119.8,0.44,35.0,4.0,0.25,16.0,0.19,0.42,84.0,28.0,0.82,0.33,34.0,0.41,109.1,23.0,3.0,0.53,38.0,7.0,14.0,0.48,79.0,29.0,0.91,0.37,32.0,8.0,23.0,112.0,5.0,10.0,9.7,45.0,10.0,21.3,93.5,22.0,102.0,7.0,7.5,8.0,7.5,40.0,47.1,0.52,214
19.5,49.65,5.5,10.1,76.15,106.15,0.55,39.0,10.0,0.48,20.5,0.26,0.49,80.0,20.0,0.72,0.25,27.5,0.34,115.9,17.0,4.0,0.54,36.5,8.0,20.5,0.49,75.0,18.0,0.68,0.24,26.5,9.0,25.0,99.0,6.0,18.5,17.8,38.5,9.0,23.3,93.25,19.5,108.0,9.0,9.65,11.5,11.1,37.5,49.2,0.58,20.0,52.35,4.0,6.65,78.35,115.05,0.56,38.0,6.5,0.39,16.5,0.23,0.52,73.5,16.5,0.68,0.22,24.0,0.32,110.75,17.0,4.0,0.54,38.5,9.0,19.5,0.49,79.0,17.0,0.72,0.21,23.5,8.5,19.5,103.0,7.0,8.5,8.65,35.5,8.0,22.9,89.45,22.0,99.0,3.5,3.95,17.0,16.8,38.5,52.05,0.59,203
23.0,61.85,0.5,0.6,69.3,113.2,0.45,37.0,8.0,0.3,26.5,0.29,0.4,92.5,21.5,0.75,0.24,29.0,0.32,101.2,23.0,4.5,0.54,47.0,4.0,14.0,0.52,90.5,17.5,0.64,0.19,26.0,13.0,21.5,115.5,6.0,16.5,13.95,54.5,15.0,26.9,102.1,21.5,103.5,10.0,9.85,12.5,10.6,44.5,45.25,0.49,19.5,48.95,7.5,11.15,76.05,99.5,0.49,40.5,3.5,0.33,12.5,0.15,0.46,86.5,15.5,0.64,0.18,23.5,0.27,107.4,21.5,3.0,0.44,34.0,8.5,22.0,0.38,89.5,14.5,0.77,0.16,19.0,13.0,19.0,91.0,10.5,9.5,8.85,38.0,18.0,41.25,92.55,16.5,100.0,3.5,3.8,18.0,15.65,59.0,60.95,0.52,203
19.0,48.8,5.5,8.4,80.35,113.6,0.5,39.0,10.0,0.38,26.0,0.29,0.44,88.0,17.5,0.69,0.2,25.5,0.3,108.95,23.5,7.5,0.55,40.5,6.5,14.5,0.51,80.0,22.5,0.78,0.28,28.5,7.0,21.0,110.0,8.5,13.0,12.35,39.0,14.0,30.3,92.2,25.5,105.5,8.0,8.25,15.5,13.45,42.5,52.1,0.53,24.0,63.35,7.0,10.8,56.9,105.15,0.53,38.0,8.0,0.56,14.0,0.18,0.48,79.5,19.5,0.82,0.25,23.5,0.3,113.7,17.5,7.0,0.44,35.5,8.0,24.5,0.39,89.0,17.0,0.72,0.19,23.5,20.0,20.5,96.0,4.5,17.5,15.0,51.0,8.0,20.2,86.35,20.5,103.5,8.5,9.35,11.0,10.85,34.5,40.5,0.58,220
16.0,47.8,5.0,6.8,73.85,105.8,0.44,32.5,3.5,0.2,18.0,0.23,0.42,78.0,18.0,0.8,0.23,22.5,0.29,91.1,23.0,7.5,0.51,40.0,5.5,14.0,0.47,84.0,15.0,0.55,0.18,27.0,12.0,20.5,100.5,12.5,12.5,11.5,41.0,9.5,24.65,95.0,21.5,86.5,4.5,4.7,20.0,18.5,43.5,51.45,0.49,21.5,53.85,5.0,8.6,72.6,98.5,0.5,40.0,7.0,0.37,20.0,0.23,0.46,86.5,22.0,0.68,0.25,32.5,0.38,109.75,18.5,1.0,0.46,35.5,5.5,22.0,0.43,81.5,22.0,0.79,0.27,28.5,12.0,25.5,98.5,7.0,20.0,17.75,44.0,13.0,28.9,99.3,22.0,109.0,11.5,11.7,14.0,12.2,44.5,50.25,0.54,180
19.0,60.17,7.67,11.5,73.63,99.43,0.43,30.67,5.0,0.36,13.0,0.16,0.39,79.0,28.33,0.83,0.37,34.67,0.45,102.6,16.33,4.67,0.47,33.67,3.67,9.33,0.44,75.33,21.33,0.75,0.28,28.33,10.67,27.67,92.33,6.33,18.33,17.27,41.33,15.0,34.07,92.97,21.0,94.67,8.0,8.6,16.67,15.0,45.0,52.4,0.5,15.33,50.33,4.0,5.9,75.5,90.73,0.43,30.67,3.0,0.22,14.0,0.19,0.41,75.0,24.0,0.66,0.32,36.0,0.48,92.27,15.67,5.33,0.4,29.0,3.67,15.0,0.38,77.67,25.0,0.84,0.32,30.0,11.0,27.67,86.67,8.33,17.67,16.27,44.33,12.0,25.97,95.7,26.67,88.33,8.67,9.1,20.0,17.93,45.67,50.5,0.49,176
17.0,47.77,7.0,11.03,74.7,106.23,0.49,35.0,7.33,0.29,25.33,0.33,0.45,78.67,19.33,0.68,0.25,28.0,0.36,107.23,16.33,6.33,0.48,35.67,4.0,16.0,0.46,78.67,20.67,0.74,0.26,28.33,10.67,23.33,96.0,7.0,12.0,11.6,41.0,12.67,29.4,90.4,23.33,96.67,7.33,8.1,14.67,14.0,43.0,51.97,0.54,11.67,37.6,5.67,11.23,75.1,98.9,0.41,31.0,1.67,0.22,10.67,0.14,0.4,77.33,17.33,0.74,0.22,23.0,0.3,91.7,15.0,6.0,0.44,29.67,7.67,21.33,0.39,76.33,20.33,0.75,0.27,27.0,11.67,18.0,87.33,7.67,13.67,13.5,46.33,11.0,24.0,88.23,23.67,81.0,6.33,7.2,14.0,13.77,44.67,49.07,0.47,170
22.0,61.8,6.0,7.87,70.47,101.9,0.49,36.0,5.0,0.3,16.0,0.21,0.46,78.67,24.33,0.73,0.31,32.67,0.42,101.33,17.33,5.33,0.43,35.67,3.67,13.67,0.41,87.67,26.67,0.77,0.3,35.0,15.0,24.33,101.67,8.0,15.0,12.8,49.67,8.33,18.77,96.6,25.67,101.33,9.0,9.13,16.67,15.17,44.33,46.5,0.55,17.67,55.77,6.33,8.87,65.77,117.0,0.41,32.0,3.67,0.25,15.67,0.19,0.39,82.67,19.33,0.76,0.23,25.67,0.3,91.73,25.33,6.0,0.51,40.67,5.0,13.67,0.48,84.33,24.0,0.73,0.28,31.67,14.67,21.33,110.33,7.33,12.67,11.1,51.33,13.0,26.03,91.3,25.67,87.0,7.0,7.1,16.67,15.37,41.67,44.7,0.47,216
21.0,54.1,1.5,2.35,72.1,119.15,0.58,39.0,7.0,0.45,15.5,0.21,0.53,74.0,13.5,0.81,0.18,17.0,0.23,115.7,20.5,5.0,0.52,38.5,6.0,16.0,0.48,80.5,18.5,0.72,0.23,25.5,11.0,19.0,101.5,8.0,8.0,8.0,38.0,6.0,18.05,85.25,22.5,98.5,2.5,2.85,10.5,11.55,34.5,47.5,0.61,18.0,55.1,4.0,6.95,80.15,114.1,0.45,33.5,8.0,0.39,20.5,0.25,0.4,83.0,13.0,0.66,0.16,19.0,0.23,103.5,21.5,3.5,0.57,37.5,8.0,13.0,0.51,73.5,14.5,0.88,0.2,16.5,7.0,19.0,97.5,4.5,14.5,15.25,40.0,13.0,28.9,85.65,17.5,88.0,9.5,11.2,9.0,8.9,40.5,50.85,0.48,199
20.0,52.63,5.67,8.43,74.1,102.07,0.48,38.67,4.33,0.35,13.67,0.16,0.44,86.0,14.33,0.71,0.17,20.33,0.24,104.7,21.33,3.67,0.45,35.67,8.33,23.0,0.4,90.0,12.67,0.79,0.14,16.33,13.33,17.0,92.33,10.67,9.33,8.77,39.0,17.0,39.4,91.27,16.33,96.0,4.33,4.8,18.0,15.93,55.33,58.6,0.51,19.0,49.25,6.0,9.25,65.8,95.4,0.47,38.5,6.5,0.29,22.5,0.25,0.43,88.5,13.5,0.7,0.15,21.0,0.24,106.85,15.5,6.5,0.42,33.5,5.0,20.5,0.39,86.0,14.5,0.74,0.17,20.5,16.0,22.0,86.5,7.5,16.5,14.85,46.5,16.0,34.45,90.8,18.0,97.0,10.5,11.6,11.5,10.45,47.0,50.1,0.5,183
20.0,53.6,5.33,9.13,67.43,105.07,0.49,37.33,6.33,0.33,20.33,0.25,0.45,81.67,20.67,0.68,0.25,30.67,0.38,107.47,20.67,2.33,0.5,36.0,5.33,18.0,0.47,77.33,21.67,0.75,0.28,29.67,12.0,25.0,99.0,6.0,20.0,18.3,43.0,12.33,28.43,94.4,23.33,101.67,9.67,10.17,13.0,12.0,38.67,46.73,0.53,20.5,65.8,4.5,8.9,66.55,109.0,0.47,31.0,4.0,0.38,11.0,0.15,0.44,71.5,23.5,0.75,0.33,31.5,0.44,106.45,20.0,8.5,0.51,33.5,6.0,21.5,0.47,72.0,18.5,0.66,0.26,28.0,12.0,24.5,91.5,6.5,13.0,13.3,36.5,13.0,36.35,84.0,24.0,89.5,5.0,5.95,16.5,16.15,37.5,51.4,0.53,187
15.33,50.33,4.0,5.9,75.5,90.73,0.43,30.67,3.0,0.22,14.0,0.19,0.41,75.0,24.0,0.66,0.32,36.0,0.48,92.27,15.67,5.33,0.4,29.0,3.67,15.0,0.38,77.67,25.0,0.84,0.32,30.0,11.0,27.67,86.67,8.33,17.67,16.27,44.33,12.0,25.97,95.7,26.67,88.33,8.67,9.1,20.0,17.93,45.67,50.5,0.49,19.0,57.55,8.0,12.05,69.05,94.65,0.48,33.0,5.0,0.3,17.0,0.23,0.45,74.0,23.5,0.84,0.32,28.0,0.38,99.9,19.0,6.5,0.42,33.5,5.0,16.5,0.39,84.5,17.5,0.74,0.21,25.5,15.5,23.0,89.5,9.5,19.0,16.45,46.5,8.5,20.55,94.55,23.5,94.5,8.0,8.45,16.5,16.1,43.0,48.05,0.55,174
17.67,49.8,5.0,7.4,69.07,116.07,0.48,34.67,4.0,0.24,17.0,0.22,0.46,76.67,18.67,0.81,0.24,23.0,0.3,99.5,23.67,6.67,0.54,41.33,6.33,16.67,0.5,82.67,18.33,0.64,0.22,28.33,13.0,19.67,107.33,10.33,12.33,11.47,40.67,8.33,22.9,92.87,22.33,92.0,4.67,5.0,17.33,16.47,38.33,48.03,0.53,17.0,47.77,7.0,11.03,74.7,106.23,0.49,35.0,7.33,0.29,25.33,0.33,0.45,78.67,19.33,0.68,0.25,28.0,0.36,107.23,16.33,6.33,0.48,35.67,4.0,16.0,0.46,78.67,20.67,0.74,0.26,28.33,10.67,23.33,96.0,7.0,12.0,11.6,41.0,12.67,29.4,90.4,23.33,96.67,7.33,8.1,14.67,14.0,43.0,51.97,0.54,224
20.0,56.85,3.5,5.8,69.55,117.0,0.47,35.5,4.5,0.27,17.0,0.21,0.44,80.0,21.5,0.8,0.27,27.5,0.34,107.05,23.0,8.0,0.54,39.5,6.0,16.5,0.5,78.5,21.0,0.84,0.27,25.0,10.5,23.5,106.0,6.0,13.0,12.45,43.0,9.0,21.05,90.55,21.0,97.0,5.5,6.05,11.5,10.95,32.5,42.75,0.53,23.5,57.3,7.5,12.55,85.6,109.45,0.52,41.0,6.0,0.44,13.5,0.16,0.49,85.0,20.5,0.86,0.25,24.0,0.29,117.05,20.0,5.0,0.53,37.0,4.0,12.5,0.5,73.0,23.5,0.88,0.33,27.0,5.0,21.5,101.5,7.0,14.5,14.5,31.0,15.0,37.75,92.85,22.5,108.5,8.0,8.55,15.5,13.95,45.0,59.5,0.57,226
